tick,population,mean_wealth,gini,moran_i,mean_age,avg_displacement,avg_exploration
10,250,14.464,0.33798230088495584,-0.066999684060942,6.76,4.272,5.72
20,250,17.072,0.3632502343017807,0.18961405552732427,11.872,5.868,9.076
30,250,20.016,0.39242525979216625,0.2700185053534704,18.236,7.424,12.856
40,250,23.604,0.4143928147771565,0.034519834924167186,24.964,8.276,16.392
50,250,27.52,0.4332651162790697,0.20600978071666706,32.448,9.32,20.356
60,250,31.068,0.44408239989700005,0.25431097641907385,38.22,9.56,23.156
70,250,32.828,0.4551680272937737,0.17085414003243707,43.14,10.04,24.98
80,250,32.452,0.47233970171329953,-0.04070923077340963,43.632,9.48,24.664
90,250,29.436,0.48499470036689774,0.140248890484285,35.732,7.884,19.996
100,250,27.364,0.4902306680309896,0.09181823068821232,29.16,7.268,16.456
110,250,27.02,0.47264959289415254,0.2303965311115447,27.968,7.768,16.044
120,250,27.3,0.4724706227106228,0.18803073019798128,29.184,8.068,16.98
130,250,26.34,0.4533898253606681,0.12129130750569814,28.888,8.14,17.084
140,250,28.256,0.4378561721404304,-0.05230978187586795,32.396,8.78,18.808
150,250,29.864,0.4537744441467988,-0.06574987013955481,33.588,8.768,19.592
160,250,32.516,0.461067782015008,0.17159011548004358,35.284,8.884,21.068
170,250,32.152,0.4645623289375467,0.24645902691837585,33.456,8.368,19.808
180,250,27.8,0.4818497841726619,0.17495544459664472,28.612,7.444,16.96
190,250,30.092,0.4654127342815366,0.10043410981764168,30.484,7.932,17.744
200,250,29.264,0.4868376161837069,-0.06067284768251579,30.016,8.364,18.06
210,250,30.468,0.477674149927793,0.07916945009461515,30.628,7.824,18.012
220,250,30.476,0.4846625541409635,0.37114603550378167,31.368,8.464,18.16
230,250,30.92,0.4653940491591204,0.13774126453505162,32.636,9.06,19.356
240,250,31.528,0.4579842679522963,0.19465784073842066,34.032,8.732,20.496
250,250,31.228,0.4690134494684257,0.05197129742041942,31.704,8.116,19.128
260,250,31.572,0.5037917141771189,0.29376658343866785,31.808,7.7,18.628
270,250,31.268,0.4875768197518229,-0.21822611268109715,33.096,7.864,19.592
280,250,30.736,0.4981717855283707,-0.0007823704698882657,32.028,7.684,18.84
290,250,28.64,0.48522011173184354,0.36390927128356293,30.692,7.496,17.824
300,250,28.928,0.48727323008849566,0.1900790664928926,32.484,8.14,19.096
310,250,29.08,0.49054635488308107,0.3385849598168614,33.788,8.892,20.412
320,250,29.1,0.4914501718213058,-0.02577064991444325,34.428,8.78,20.86
330,250,27.056,0.47509639266706083,0.07561531064271967,32.636,8.44,20.396
340,250,29.188,0.45843771412909406,-0.05374163522275637,34.756,8.504,21.256
350,250,28.2,0.4440975886524823,-0.03735697929100937,32.868,8.392,20.3
360,250,28.216,0.45330082222852286,0.034376347253717444,34.14,8.628,20.576
370,250,28.024,0.47833171567228083,0.07579702696121397,34.368,7.756,19.98
380,250,26.328,0.48685627468854453,-0.15271959694862683,29.864,7.792,17.712
390,250,25.62,0.48620078064012495,0.15484398513450814,28.528,7.968,17.428
400,250,25.46,0.47611814611154757,0.19594599845473812,27.74,8.024,17.024
410,250,27.316,0.4800451017718552,0.010374200439723051,30.572,8.396,18.464
420,250,26.044,0.4779867915834741,0.24287816473119656,29.52,8.344,17.896
430,250,26.208,0.48455067155067155,0.1353045304446765,30.736,8.272,18.492
440,250,26.476,0.4712101525910257,-0.14138661733705254,30.72,8.472,18.656
450,250,26.08,0.46049570552147245,-0.007919986291102904,31.024,8.64,18.852
460,250,28.652,0.4662588300991204,0.09192496250127334,33.616,8.828,20.04
470,250,29.668,0.4614690575704463,0.07940692893483045,31.436,9.008,20.064
480,250,29.848,0.46229107477887976,-0.00822554682406428,31.364,8.776,20.076
490,250,29.532,0.4677128538534472,0.21958573463685901,32.304,8.756,20.416
500,250,30.568,0.4627238942685161,0.17820840927558368,31.688,8.516,19.86
