tick,population,mean_wealth,gini,moran_i,mean_age,avg_displacement,avg_exploration
10,250,15.188,0.3266610481959442,0.06410849957737118,6.72,4.304,5.676
20,250,17.156,0.39940778736302174,0.014714514173444968,12.028,6.152,9.252
30,250,21.54,0.39558402971216333,0.10306266482504671,17.352,7.468,12.376
40,250,25.552,0.42287038196618654,-0.12541470908241928,24.536,8.316,16.44
50,250,29.992,0.420704187783409,0.2102812031063189,31.496,9.068,19.86
60,250,33.536,0.42727194656488554,-0.19069897191666685,38.744,9.396,23.256
70,250,35.252,0.44971700896403033,0.007931310136255965,40.944,9.02,23.628
80,250,34.62,0.4694798382437897,0.10196229600001006,40.804,9.044,23.372
90,250,29.616,0.4812479740680713,0.1745514147168826,36.544,8.244,21.408
100,250,24.252,0.44770113805047007,-0.01838619480148557,29.504,7.064,17.488
110,250,22.832,0.41454800280308346,-0.03833387161195981,26.196,7.068,15.972
120,250,24.36,0.4040328407224958,0.21784551536617644,26.688,7.688,16.66
130,250,27.032,0.41022432672388276,0.005996505728141893,29.108,8.4,18.42
140,250,29.836,0.40843169325646866,-0.041383961561967074,33.368,8.892,20.428
150,250,29.888,0.42492719486081376,0.0470147184165841,34.56,9.1,20.56
160,250,32.02,0.43835153029356655,0.21102121671629773,36.876,9.044,21.816
170,250,32.604,0.4554017911912649,0.09270171099888895,38.336,9.388,22.84
180,250,32.932,0.4627722579861533,0.09082316550023026,36.776,8.82,21.6
190,250,31.944,0.44619684447783614,0.10933845209754814,34.24,7.96,19.708
200,250,29.316,0.46492727520807753,0.2142791526552656,32.272,7.516,18.3
210,250,28.224,0.4763197278911564,0.36160975320048355,31.732,8.232,18.804
220,250,27.792,0.4695555555555555,0.0704971633649342,29.916,8.12,18.32
230,250,27.996,0.4516742391770252,0.12251373298996991,29.292,8.424,17.94
240,250,30.704,0.4401156852527357,0.18788215519504398,32.44,8.504,19.336
250,250,30.8,0.43207792207792206,0.059555562415748275,34.188,8.396,19.836
260,250,32.224,0.45148957298907644,0.3074069765554843,34.448,8.412,20.016
270,250,34.34,0.44543412929528237,0.039926380912359526,37.352,9.096,21.728
280,250,34.504,0.45293206584743806,0.14627906508072472,37.12,8.592,21.0
290,250,31.948,0.461494428446225,0.05167316859899942,34.152,8.02,19.744
300,250,31.268,0.48069847767685814,0.11538056581742195,31.9,8.052,18.88
310,250,30.976,0.5006342975206612,-0.028527470635396145,31.308,8.564,18.716
320,250,29.708,0.4888773394371886,0.03208170372183952,30.244,8.396,18.212
330,250,28.624,0.47568362213527116,0.14023615730166583,29.316,8.048,17.8
340,250,29.132,0.4669520801867362,0.11348436305424991,31.132,8.3,18.836
350,250,29.776,0.46860827512090264,0.1284067563384028,32.84,9.004,20.176
360,250,28.984,0.47613911123378405,0.056838372351594404,30.888,8.888,19.672
370,250,27.488,0.499651920838184,0.1887586839305559,31.552,8.772,19.588
380,250,27.4,0.47665985401459854,0.10588408927210995,31.592,8.704,19.176
390,250,28.772,0.47206951202558045,-0.07162949240417407,32.496,9.112,19.704
400,250,28.432,0.4765537422622397,-0.05426058881845434,32.072,8.452,19.556
410,250,27.208,0.4782193472508085,0.17100479635668825,30.376,8.188,18.964
420,250,26.504,0.4621599758527015,0.1748510723074488,28.476,7.596,17.26
430,250,26.608,0.4568358388454601,0.17800128910277932,28.54,8.02,17.372
440,250,28.68,0.45915202231520214,0.0668412789317025,30.284,8.48,18.932
450,250,29.172,0.448197998080351,-0.11051458043028844,32.016,8.676,19.568
460,250,29.732,0.4564697968518767,-0.07116478424588552,33.944,8.368,20.332
470,250,29.244,0.45947148132950355,0.2484975825611095,33.704,8.136,19.912
480,250,30.36,0.47309301712779983,0.005130258769364288,33.52,7.668,19.676
490,250,29.028,0.4662251619126361,-0.0812123262219248,32.82,8.184,19.264
500,250,29.116,0.47734194257452955,0.10794691823377849,30.708,8.052,18.584
