tick,population,mean_wealth,gini,moran_i,mean_age,avg_displacement,avg_exploration
10,250,14.372,0.3334472585583079,0.030669614114014192,7.1,4.432,5.804
20,250,16.996,0.37970063544363386,0.25233604098130774,12.592,6.248,9.444
30,250,20.132,0.40978422412080273,0.11418615901895007,18.624,7.62,13.048
40,250,23.524,0.4219139602108486,0.17559669398886413,24.932,8.24,16.416
50,250,26.656,0.4427695078031213,-0.06127780642334032,31.392,9.148,19.616
60,250,31.196,0.43817771509167835,0.1182835388742322,38.564,9.9,22.92
70,250,32.02,0.45939237976264824,-0.13829978170456578,40.04,9.112,22.8
80,250,31.288,0.49037484019432376,-0.019377738639621566,39.948,9.152,23.116
90,250,29.824,0.5000128755364808,0.013130392319343077,34.052,8.456,20.1
100,250,26.628,0.47450022532672365,0.006691994716434161,27.124,7.26,16.68
110,250,25.156,0.45853458419462556,0.11152674878828654,26.136,7.848,16.324
120,250,26.628,0.463712182664864,0.12269895510143275,29.336,9.056,18.268
130,250,26.788,0.4626029565477079,0.1430017212776428,29.792,8.78,18.812
140,250,27.5,0.4433250909090909,0.18753967653199274,31.536,9.096,19.148
150,250,29.052,0.43177474872642163,0.15740795564865195,33.552,8.688,19.528
160,250,29.62,0.45749790681971647,-0.08990671633270503,34.42,8.58,19.656
170,250,30.98,0.4641988379599742,0.07039209874901181,34.896,8.468,19.64
180,250,28.964,0.44943350365971546,0.08894044646157241,34.172,8.344,19.016
190,250,29.888,0.46065845824411134,0.0019102858552623885,34.616,8.896,19.708
200,250,28.176,0.4563191368540602,-0.09666012347114275,30.22,8.152,18.124
210,250,29.772,0.4446610237807336,0.08686630586774641,31.24,8.132,18.532
220,250,30.472,0.4691331058020478,0.0907956935822762,32.52,8.836,19.96
230,250,30.304,0.4778690601900739,-0.06793922295570029,32.62,8.692,19.392
240,250,29.152,0.4769560922063667,0.03565639814011993,32.788,8.1,19.34
250,250,28.108,0.46611356197523834,0.1028183819548515,33.388,7.992,19.016
260,250,27.04,0.4869881656804733,-0.05515604859578993,32.34,8.456,18.3
270,250,28.316,0.4582924141827942,-0.10429674324729606,31.928,7.94,18.184
280,250,29.072,0.4784083654375344,0.06107118167338911,32.348,8.168,18.872
290,250,27.784,0.46526000575870996,-0.09010719909537371,30.376,7.82,17.392
300,250,29.784,0.4530357238785925,-0.0021028715971134772,30.832,8.036,18.016
310,250,30.116,0.45152397396732624,0.1141294577897392,30.036,7.984,17.9
320,250,29.816,0.4320118057418836,-0.1743027283303814,31.244,8.176,18.736
330,250,30.524,0.44918935919276626,0.3338383107611524,32.384,8.236,18.896
340,250,31.984,0.45527863931965973,0.243280599278043,34.324,8.624,20.324
350,250,31.256,0.46945789608395194,0.20664862249483607,32.74,8.12,19.064
360,250,30.804,0.46968497597714576,0.06037710447261241,33.368,8.404,19.884
370,250,30.38,0.4859560236998024,0.34998996689682843,33.524,7.944,19.42
380,250,29.696,0.4786971982758621,0.35575887864984607,32.428,8.04,19.092
390,250,27.536,0.4554177803602557,0.18947165408187466,31.152,7.68,18.416
400,250,27.32,0.45239941434846265,-0.13006971760885058,31.224,7.448,18.288
410,250,28.332,0.4361231116758435,-0.06651932710575506,30.912,7.972,18.0
420,250,27.108,0.442448871181939,-0.09587762972999937,30.208,7.992,17.968
430,250,28.176,0.4619954571266327,0.253087601239682,32.66,8.124,19.348
440,250,28.708,0.47457433468022847,0.027903182886380037,32.24,7.9,19.292
450,250,26.732,0.47863235074068533,0.14158983301354244,30.088,7.412,18.108
460,250,28.916,0.4791406833586942,0.143818469561228,31.668,7.824,18.9
470,250,29.084,0.4811140145784625,0.10543913571151182,31.916,7.896,19.592
480,250,27.716,0.4722857555202771,0.07152343530153132,28.276,7.832,17.864
490,250,27.86,0.44705872218234033,0.0023342048726032877,30.036,8.192,18.936
500,250,28.288,0.44833031674208135,0.08060557749567103,32.82,8.436,19.86
