tick,population,mean_wealth,gini,moran_i,mean_age,avg_displacement,avg_exploration
10,250,15.056,0.3509585547290117,0.11631611198335189,7.012,4.48,5.776
20,250,19.216,0.35466444629475435,0.2233160837193959,12.472,6.544,9.876
30,250,23.392,0.37887277701778377,0.05160662642763717,18.436,7.956,13.648
40,250,27.568,0.4058003482298316,0.13357314403990983,25.072,9.132,17.48
50,250,31.584,0.42719250253292795,0.10884146554491803,31.516,9.872,20.924
60,250,36.58,0.4266965554948059,0.029904363737986953,38.244,10.26,24.172
70,250,37.624,0.4657486710610248,0.0038398311940891464,41.728,10.536,25.736
80,250,34.852,0.509766555721336,0.0916465358086049,37.972,9.256,22.808
90,250,32.596,0.5196372561050435,-0.10165257092666999,36.16,8.876,21.196
100,250,27.332,0.4969383872384019,-0.00172877406735113,26.952,6.956,15.76
110,250,25.66,0.478839594699922,0.30618825444260594,26.82,7.316,16.168
120,250,27.788,0.47799798474161515,0.013106791949587174,28.312,7.928,17.056
130,250,28.252,0.44926688376044166,0.01662314338420385,28.552,8.352,17.548
140,250,28.7,0.47858341463414633,0.04891242317132236,29.98,8.336,18.164
150,250,28.352,0.4708566591422121,0.06671145436406332,30.064,7.94,18.168
160,250,29.5,0.48369627118644076,0.0843771511224189,30.88,7.784,18.48
170,250,30.12,0.4629620185922976,0.121482188561135,32.196,7.724,18.964
180,250,29.208,0.46954039989044105,0.3231898106928915,29.936,7.5,17.552
190,250,30.116,0.48145092309735693,0.3008675543590381,31.624,7.668,17.928
200,250,29.512,0.4834274871238817,0.1558294860964597,31.292,7.696,18.236
210,250,30.272,0.4713319238900635,-0.06957970803506133,32.564,7.828,18.396
220,250,30.808,0.47838898987276024,0.3838266104662599,33.424,7.7,18.516
230,250,29.16,0.47024417009602204,0.2696825301515043,32.568,7.896,18.316
240,250,28.244,0.46876476419770574,0.3633810045274747,31.896,7.924,18.136
250,250,29.636,0.4611434741530571,0.017550559381061905,32.128,8.176,18.916
260,250,28.612,0.44585432685586457,0.16520961686772875,32.64,8.316,19.176
270,250,28.444,0.45140486570102656,0.11396660075092702,32.104,8.416,18.776
280,250,29.616,0.4409562398703404,0.249302908826968,32.524,8.892,19.608
290,250,29.852,0.43952137210237163,0.1990400284761009,32.192,8.536,19.356
300,250,29.144,0.44271754048860834,-0.13150611351426877,33.108,8.916,19.436
310,250,28.028,0.44943342371913797,0.07596750653050069,31.328,8.164,17.976
320,250,27.112,0.45835821776335206,0.22219301229737043,32.2,8.648,18.536
330,250,27.5,0.4637038545454546,0.1689050421758027,32.124,8.616,18.652
340,250,27.984,0.4664368210405947,0.18913938961333474,32.212,8.9,19.128
350,250,26.132,0.4482345017602938,0.0526140421153391,30.504,7.772,18.12
360,250,27.288,0.4484503078276165,-0.07351439803865167,31.424,8.268,18.892
370,250,27.588,0.44539886907351023,0.17882253500253384,31.104,8.76,19.112
380,250,27.904,0.4498394495412843,0.17289515869507124,31.952,9.084,19.612
390,250,29.648,0.48131462493254173,0.20907183954244735,34.728,9.192,20.424
400,250,29.828,0.4799114925573287,0.10543775999498696,34.412,8.62,19.976
410,250,28.864,0.4827050997782705,-0.10059344927475095,35.404,9.132,20.7
420,250,30.704,0.4860833767587285,0.045052592276899596,35.144,9.288,20.564
430,250,27.004,0.4860322915123685,-0.056598312849658626,32.384,8.988,19.36
440,250,27.24,0.4610631424375917,0.0206819824731201,30.512,8.764,18.924
450,250,26.76,0.43963049327354264,0.1258459010054138,28.76,8.14,18.096
460,250,26.592,0.4281925391095067,0.10989413326109841,30.336,8.572,19.14
470,250,28.36,0.4409805359661496,0.1416476097322199,31.916,8.58,19.032
480,250,28.728,0.46670899470899463,0.028556108034192642,33.108,8.064,18.832
490,250,28.92,0.47258976486860305,-0.07128219091992578,33.616,8.692,19.02
500,250,29.412,0.5101128790969671,0.2737679597489809,35.492,8.44,19.412
