tick,population,mean_wealth,gini,moran_i,mean_age,avg_displacement,avg_exploration
10,250,14.804,0.3275320183734125,0.07287312117055174,6.94,4.32,5.72
20,250,17.992,0.35691596265006664,0.0674523354516558,12.292,6.496,9.408
30,250,21.26,0.38409858889934156,0.1425776965693082,18.176,7.552,13.028
40,250,24.836,0.42149073924947666,0.005040038049025295,25.12,8.784,16.64
50,250,29.088,0.4357073707370738,0.00861900961517276,31.684,9.504,20.14
60,250,32.488,0.4631775424772224,0.19101999425612967,38.624,10.028,23.188
70,250,34.58,0.48696865240023124,0.12250079049482075,42.856,9.672,24.952
80,250,32.628,0.5129537820277064,0.26386450852625276,37.632,8.416,21.412
90,250,29.964,0.49815778934721666,0.051771206615253376,34.052,8.012,20.456
100,250,26.736,0.477439856373429,0.061121069421370564,29.404,7.588,17.948
110,250,25.328,0.47171699305116865,-0.02876257456288791,27.756,7.876,17.188
120,250,26.28,0.44435312024353113,0.16838563427313716,29.148,8.344,18.304
130,250,27.552,0.4299198606271777,0.14175433487347336,29.272,7.648,18.508
140,250,27.116,0.45230682991591675,0.13495029300639752,28.92,7.748,17.916
150,250,29.268,0.4535612956129562,0.047774134625261006,30.788,8.3,18.712
160,250,32.404,0.4755546228860634,0.18075525666592374,33.796,8.62,20.288
170,250,31.604,0.48985647386406783,-0.015193086751618193,32.796,8.672,19.352
180,250,29.468,0.4692238360255192,0.385399039838775,30.412,8.344,17.968
190,250,28.324,0.4750995622087275,0.23637592835952423,29.72,8.152,17.616
200,250,28.24,0.482971104815864,-0.05221847746179092,31.088,8.292,18.228
210,250,28.292,0.48199010320938784,0.3414276695102754,31.352,8.184,18.412
220,250,28.684,0.4608233161344304,0.11449226006135288,32.352,8.356,19.052
230,250,29.74,0.4501299260255549,0.15563423916852834,33.852,8.672,19.844
240,250,29.72,0.46026594885598926,0.09722333853775472,31.44,8.796,19.108
250,250,27.648,0.47019212962962964,0.09513509858593522,29.996,8.056,17.904
260,250,28.22,0.47020212615166557,-0.05177577473723664,29.312,8.264,17.96
270,250,29.864,0.46809858023037765,0.010761952274286848,30.46,8.428,18.972
280,250,32.092,0.4749191075657484,0.1182471187981816,32.44,8.272,19.552
290,250,31.42,0.4540430299172502,0.1416997043236648,31.928,8.252,19.236
300,250,28.564,0.4336641926900995,0.051332863919313486,30.196,8.14,18.768
310,250,29.056,0.4324394273127754,0.12164406867124475,32.944,8.676,20.072
320,250,31.12,0.45976452442159377,0.11058778888031563,35.768,8.82,21.732
330,250,30.272,0.44341226215644824,0.09210278836466984,33.208,8.168,19.788
340,250,31.596,0.45065805798202296,-0.03854131638368933,32.044,8.204,19.172
350,250,31.46,0.45027895740623003,0.26289061218796045,32.844,8.616,19.56
360,250,28.992,0.45225055187637975,-0.009615403540133786,28.76,8.108,16.84
370,250,28.808,0.4569697306303804,0.2726534654611239,31.192,8.504,18.564
380,250,27.984,0.43591995425957686,0.07132918763958998,31.788,8.18,18.752
390,250,27.28,0.446733137829912,0.08386851546245822,32.572,8.832,19.18
400,250,27.74,0.4358558038932949,0.03612846539731448,32.876,8.648,19.472
410,250,27.092,0.4320253949505388,-0.0003659829914863044,33.276,8.916,19.752
420,250,27.056,0.4179314015375517,0.18195232530893723,31.784,8.276,18.288
430,250,26.564,0.4249438337599758,0.12683836420676803,33.244,8.328,18.656
440,250,27.624,0.44354937735302635,0.0411867685495609,34.032,8.884,19.88
450,250,28.728,0.4591857421331105,0.1766627641773205,33.492,8.9,19.824
460,250,27.476,0.4696118794584365,-0.027412093119132192,31.176,8.72,18.808
470,250,28.224,0.4731009070294785,0.180823162944525,31.896,9.212,19.6
480,250,24.92,0.4486972712680577,-0.006704336120164373,29.368,8.668,18.54
490,250,26.408,0.4568070281732808,0.1677430770383308,31.112,8.896,19.516
500,250,28.784,0.4390194552529183,0.13639048358788702,33.14,9.152,20.692
