tick,population,mean_wealth,gini,moran_i,mean_age,avg_displacement,avg_exploration
10,250,13.62,0.3637251101321586,-0.003928698551599918,6.488,4.324,5.468
20,250,16.676,0.3888980570880307,-0.046071249389107775,10.812,5.612,8.584
30,250,19.816,0.4108324586192975,-0.13226276257444394,16.372,7.08,11.944
40,250,23.8,0.4155401680672268,-0.13808183937615573,22.912,8.072,15.456
50,250,27.836,0.43397901997413424,-0.023340633305161916,30.248,9.584,19.384
60,250,32.544,0.42638643067846616,0.06809909723045317,37.332,9.916,22.72
70,250,34.336,0.44928238583410995,0.06335982864702693,42.028,10.0,24.5
80,250,35.212,0.47267840508917414,0.22441043601663907,43.512,9.412,24.608
90,250,33.196,0.4952341245933245,-0.012310792387447915,38.576,8.608,21.776
100,250,27.168,0.4787738515901061,0.030118320820069162,30.64,7.992,18.292
110,250,25.032,0.4738715244487057,0.176632205854896,26.84,7.356,15.992
120,250,23.952,0.44936940547762183,0.23978814980564336,26.192,7.896,16.028
130,250,25.268,0.431743549153079,0.014057184158419242,26.688,7.656,16.056
140,250,27.824,0.4378550891316848,0.19855287474250427,30.556,8.74,18.772
150,250,29.78,0.44802847548690394,0.15945264822979727,32.988,8.668,19.904
160,250,30.832,0.4590243902439024,0.14961722968447377,34.796,8.484,20.428
170,250,30.732,0.49173135493947684,0.037775325101814736,35.992,8.544,20.864
180,250,29.224,0.4781899808376677,0.30922626667443853,33.984,8.548,19.752
190,250,28.492,0.47355833216341425,0.08804073152403548,31.676,7.74,18.296
200,250,29.516,0.4870519040520396,0.05772255536059647,32.784,8.5,19.644
210,250,29.2,0.5001260273972603,0.3431460432428547,32.316,8.672,19.176
220,250,26.884,0.48583425085552734,0.048136704409984,30.436,8.556,18.504
230,250,26.632,0.48501772303995194,0.1431955898983028,29.212,7.816,17.296
240,250,26.864,0.46891959499702196,0.25967674999537793,28.956,8.092,17.032
250,250,27.252,0.45660296492000585,0.15347702722065956,29.116,8.312,17.192
260,250,27.656,0.45781891813711306,-0.006526235016004712,31.492,8.788,18.664
270,250,27.944,0.4685405095906099,0.25179434595775224,32.22,9.184,19.728
280,250,27.256,0.48478778984443793,-0.07211076387695857,30.62,8.98,18.98
290,250,28.544,0.478298206278027,0.001096850015477368,30.42,8.42,18.796
300,250,29.604,0.47573300905283067,-0.04287944848446375,32.144,8.636,19.196
310,250,28.752,0.48460656649972167,0.09832587673343583,32.584,8.48,18.468
320,250,29.952,0.481900641025641,0.06808404364816562,32.74,8.78,18.612
330,250,29.944,0.4788415709324072,-0.009483350305011743,32.556,8.724,18.26
340,250,28.272,0.4671114883984153,0.23066691495465574,31.332,8.112,17.512
350,250,28.812,0.4647213660974594,-0.07855197391969097,31.388,8.352,17.496
360,250,31.048,0.45902087090955934,0.04536999738765401,32.32,8.756,18.844
370,250,31.04,0.46141340206185566,0.1530542731450141,30.504,8.344,18.232
380,250,30.252,0.462780907047468,0.3108897071055124,30.392,8.48,18.748
390,250,30.448,0.4685633210719915,0.04296441263871321,31.836,8.864,19.672
400,250,30.964,0.46923498256039275,0.1863217031733809,32.46,8.276,19.652
410,250,29.94,0.4832080160320642,0.04883533055753568,31.676,7.76,18.78
420,250,30.468,0.46515058421950894,0.26793415191670733,33.656,8.808,20.172
430,250,30.776,0.4620389914218872,0.2759357923991019,33.52,8.932,19.592
440,250,30.416,0.46733824302998417,0.25429156384058704,32.156,8.0,18.712
450,250,27.952,0.4830337721808815,0.06721135545062785,30.076,7.848,17.516
460,250,27.984,0.4785088622069753,0.02887774301638679,31.608,8.388,18.436
470,250,28.84,0.4785098474341192,0.15617447709614196,31.384,8.836,18.352
480,250,26.08,0.49728466257668713,-0.016243568383237903,31.264,8.652,18.252
490,250,26.736,0.4804392579293837,0.04555915131999112,32.12,8.344,18.116
500,250,26.408,0.4548185398364133,0.1841285153753688,32.268,8.152,18.304
