tick,population,mean_wealth,gini,moran_i,mean_age,avg_displacement,avg_exploration
10,250,18.272,0.3503712784588442,0.08422180668323649,8.056,4.872,6.56
20,250,25.236,0.3831802187351403,-0.10837589975245876,15.6,6.328,11.26
30,250,32.42,0.40898062924120904,0.1302219239096706,22.768,7.256,15.484
40,250,40.272,0.41897973778307507,-0.0069086371574946384,31.456,8.552,20.276
50,250,48.452,0.4251026170230332,0.008762225556441485,39.724,9.44,24.656
60,250,55.888,0.43334383051817915,-0.05542877456448999,47.312,10.272,28.456
70,250,57.484,0.4682811217034306,-0.020332368687941988,46.784,9.304,27.504
80,250,51.28,0.5168967238689548,0.1397537332853693,44.004,8.62,25.384
90,250,48.588,0.5218154276776159,0.24168658229493137,39.744,7.544,22.2
100,250,38.46,0.5206618824752991,0.09335964320473884,29.152,6.464,17.584
110,250,35.808,0.5061787310098302,0.07323477372659934,27.988,6.92,16.88
120,250,40.344,0.5114249454689668,0.18654549935326262,31.348,7.72,19.224
130,250,42.568,0.497444089456869,0.018335601900914204,35.36,7.932,21.404
140,250,45.884,0.5019680934530555,0.07555129671254635,40.136,8.532,23.74
150,250,46.972,0.5082118709018137,0.021258845771290145,40.848,8.516,24.044
160,250,47.572,0.49929033885478846,0.12521457094129704,42.064,8.772,24.564
170,250,47.812,0.4907685099974901,0.06733433752588074,37.28,8.032,22.556
180,250,45.648,0.4945173501577287,0.3071389271222804,35.924,7.884,22.076
190,250,46.056,0.47605002605523716,0.22956630745394022,35.12,8.056,21.448
200,250,44.788,0.4787314459230152,-0.0009658974475438119,33.836,8.004,20.78
210,250,44.736,0.4879563662374822,0.14280495630408915,34.364,7.848,20.652
220,250,46.22,0.487625789701428,0.17744014188844606,35.036,7.724,20.692
230,250,47.288,0.4920595499915412,0.20558957232585157,36.64,8.24,21.908
240,250,47.616,0.4904260752688172,0.18971475759712858,37.928,8.628,22.656
250,250,48.364,0.5007754528161443,0.14102046171634805,39.164,8.852,23.268
260,250,46.772,0.5012369793893783,0.05881047274598996,38.492,8.332,23.192
270,250,45.468,0.4958068091844814,0.003221601158802167,37.488,7.512,22.236
280,250,41.9,0.48577489260143203,0.008237233437130512,35.144,7.624,21.032
290,250,44.464,0.47881180280676494,-0.03940645771264588,36.12,7.76,21.6
300,250,46.336,0.4895517955801105,0.20603814098659656,36.568,7.692,21.728
310,250,43.704,0.4766904631155042,0.20574288238532432,34.084,7.66,21.016
320,250,46.768,0.48865685939103654,0.09364952241649528,36.316,7.792,21.88
330,250,47.944,0.4995601535124312,0.12444886270188728,39.24,8.336,23.016
340,250,46.06,0.5095006513243596,0.36595544311582234,37.048,8.028,21.784
350,250,47.524,0.5030125410318997,0.09174175490161603,38.436,7.88,22.528
360,250,45.216,0.5044380750176929,0.22730721692219275,36.948,8.036,21.444
370,250,44.548,0.49870054772380357,0.26298576542430957,38.292,7.812,21.748
380,250,39.696,0.4877960499798468,0.09752119344084746,34.784,7.32,19.548
390,250,41.5,0.4661540240963855,0.11484173173383377,35.304,7.44,20.184
400,250,40.796,0.46622335523090497,-0.015482588361747816,33.812,7.856,19.64
410,250,43.332,0.4750776331579434,0.0007608889280417168,35.456,8.636,21.216
420,250,41.832,0.48049340218014924,0.15802656787679595,34.388,8.228,20.628
430,250,45.224,0.4891229435697859,0.25531705103341173,38.432,8.212,22.508
440,250,47.624,0.4966134721988913,0.02984361324031505,38.976,8.132,22.612
450,250,45.356,0.5094011817620601,-0.03150979903534136,35.188,7.708,20.78
460,250,45.488,0.5043362645093212,-0.05514319203969518,36.1,7.792,21.824
470,250,41.828,0.5170641675432723,0.05205694858692102,33.64,7.624,19.968
480,250,43.488,0.5042663723325975,0.26121079832872324,36.088,7.748,20.636
490,250,45.288,0.4910976859212153,-0.03265549271068439,37.572,8.188,21.9
500,250,46.708,0.481953583968485,0.14397418881298238,36.356,8.284,21.624
