tick,population,mean_wealth,gini,moran_i,mean_age,avg_displacement,avg_exploration,utilitarian_welfare,average_welfare,rawlsian_welfare,nash_welfare,welfare_gini,gini_adjusted_welfare,atkinson_index_05,atkinson_adjusted_05,survival_rate,mean_lifespan_utilization,welfare_std,welfare_median,welfare_max,welfare_min
10,100,12.26,0.33484502446982045,0.2998355139411016,4.83,0.37,1.39,1091.9914712623702,10.9199147126237,1.7320508075688772,9.179401298264779,0.30115249653169207,7.631355135003918,0.07644440322178148,10.085148349184431,1.0,0.06220112790177306,5.755568813531544,10.976243071410543,25.495097567963924,1.7320508075688772
20,100,13.12,0.30525914634146334,0.31252999514330115,6.51,0.45,1.45,1161.4956480077124,11.614956480077124,1.7320508075688772,9.804436530875725,0.29013463585997923,8.245055311200442,0.07338881847456802,10.762548547370736,1.0,0.08293728743693901,5.885863754572691,11.085855177653475,25.495097567963924,1.7320508075688772
30,100,13.23,0.33792139077853367,-0.23305534113159887,8.32,0.56,1.57,1152.4001305380195,11.524001305380196,1.4142135623730951,9.676395956024237,0.29412804572203255,8.134469322530567,0.07553421495742696,10.65354491360994,1.0,0.10873344430440944,5.958894517807257,11.369536265659828,27.0,1.4142135623730951
40,100,14.19,0.2959901338971107,0.25487163382995137,9.27,0.46,1.51,1179.893302014165,11.798933020141652,1.0,9.966520421138506,0.2745710861897912,8.559287164920764,0.07087548478067918,10.96267792244435,1.0,0.12071131953768134,5.782139474164233,11.924992136814739,29.983328701129896,1.0
50,100,14.37,0.30139874739039674,0.08381905376072785,12.26,0.75,1.81,1285.2153050712682,12.852153050712682,2.0597671439071177,11.33608674937421,0.255779234636629,9.564839179968576,0.056083594815768634,12.131358106506267,1.0,0.16186947166865331,5.873953773758332,11.802908644013367,29.983328701129896,2.0597671439071177
60,100,14.17,0.3285885673959068,0.06651933886033445,15.42,0.85,1.98,1238.910569114871,12.389105691148709,1.4142135623730951,10.333531700789852,0.29430997956547733,8.742868248352194,0.07728492251594121,11.431614617766474,1.0,0.20081026617754122,6.50810159187863,11.747031677944918,31.464265445104548,1.4142135623730951
70,100,14.75,0.30962033898305075,-0.1943146701072763,17.2,0.87,2.01,1324.9772446558156,13.249772446558156,2.51188643150958,11.66999498484167,0.2692960777651796,9.681660695418897,0.05873448416239091,12.471553896640502,1.0,0.22588700703379863,6.4354931152747925,12.046049869368384,32.93933818400121,2.51188643150958
80,100,14.99,0.3024082721814543,-0.12621220151552046,16.7,0.89,2.02,1345.0532565043422,13.450532565043423,2.23606797749979,11.594282194180055,0.27598338957017865,9.73840899621867,0.06580162043905824,12.565465726495242,1.0,0.21468994746806785,6.594537081126261,13.370770856276858,33.0,2.23606797749979
90,100,15.38,0.27871261378413514,0.2458823444979509,15.36,0.81,1.91,1304.2442320841203,13.042442320841204,1.9679896712654303,11.45216482580468,0.2595595005419302,9.657152506196727,0.05777700769556826,12.288889030500956,1.0,0.19485454004221844,5.879509227518389,12.786940422014496,24.97999199359359,1.9679896712654303
100,100,14.71,0.3071312032630864,0.3298700963259876,15.51,0.88,1.94,1272.6740282670025,12.726740282670026,2.17790642448278,11.019089319497287,0.27069783359427046,9.281639259434316,0.063405541323027,11.919794425769759,1.0,0.19808387058262572,6.002511807044257,12.439127607001062,25.92296279363144,2.17790642448278
