tick,population,mean_wealth,gini,moran_i,mean_age,avg_displacement,avg_exploration,utilitarian_welfare,average_welfare,rawlsian_welfare,nash_welfare,welfare_gini,gini_adjusted_welfare,atkinson_index_05,atkinson_adjusted_05,survival_rate,mean_lifespan_utilization,welfare_std,welfare_median,welfare_max,welfare_min
10,100,11.94,0.3307035175879396,-0.12110440570416563,4.78,0.34,1.35,1076.229186782142,10.762291867821421,1.5874010519681994,8.972834854649388,0.30147445843706655,7.517735755428313,0.07872254025499681,9.915056913020825,1.0,0.06128690584147737,5.646335837944478,10.743666869931076,22.75173197567678,1.5874010519681994
20,100,13.12,0.28632621951219517,0.2207104356939661,6.24,0.39,1.43,1159.0864545975273,11.590864545975274,1.0,9.914842436628506,0.2712076386675244,8.447333542346193,0.06631397197595812,10.822228279296343,1.0,0.07926944748232391,5.506973880994214,11.516527793285908,23.916521486202797,1.0
30,100,13.01,0.28830899308224445,-0.2967590609152048,7.21,0.24,1.26,1175.486734809973,11.754867348099731,1.7320508075688772,9.986478410281405,0.2796670662499263,8.467418082699629,0.06981841481638285,10.93416114347855,1.0,0.09457982130566295,5.731797283181317,11.582226716226334,24.454038521274963,1.7320508075688772
40,100,13.23,0.3010808767951625,-0.26933753297505497,8.34,0.47,1.54,1171.872341509657,11.71872341509657,1.9036539387158786,10.000979760205816,0.286028339407443,8.366836416701378,0.06979226602930144,10.900847152986346,1.0,0.10958305997970255,5.841286895571856,11.302113728993554,24.454038521274963,1.9036539387158786
50,100,12.58,0.30564387917329094,0.19939099255922343,10.65,0.65,1.69,1147.7817288094695,11.477817288094695,1.7320508075688772,10.13155702489147,0.26244451302807725,8.465527119295436,0.05667000637411235,10.827369309217472,1.0,0.1397295768588314,5.291729042348666,11.155233182813546,24.454038521274963,1.7320508075688772
60,100,13.47,0.2895991091314032,0.232798283226447,14.25,0.85,1.92,1207.8247756567387,12.078247756567386,1.7320508075688772,10.395208618654417,0.2784466997164252,8.71509953039388,0.06616870221588766,11.279045777473366,1.0,0.18452946488248828,5.870264064282549,11.510843943873429,24.919871588754223,1.7320508075688772
70,100,13.98,0.2850357653791129,0.2114112471347095,15.58,0.8,1.87,1234.918523755448,12.34918523755448,1.0,10.726929028687817,0.25864228416387447,9.15516376015059,0.06002723287307232,11.60789781950709,1.0,0.19930376976466316,5.610567119676336,12.308382795384436,24.919871588754223,1.0
80,100,13.42,0.3059761549925484,-0.056426553119545426,16.95,0.71,1.78,1244.9002142080888,12.449002142080888,1.3195079107728942,10.689132245238213,0.2754336053090787,9.020128599587105,0.06620703918579818,11.624790569436053,1.0,0.21109144712396533,5.978141700970408,12.247448713915892,25.69046515733026,1.3195079107728942
90,100,14.36,0.28445682451253473,-0.17311289523779463,19.43,0.92,2.04,1266.8649805913658,12.668649805913658,1.8556007362580844,10.966906268009952,0.26864860214673714,9.26523474446842,0.06305660123982748,11.869807806855142,1.0,0.24234101108780004,5.938931764259125,12.648217074319467,25.69046515733026,1.8556007362580844
100,100,15.42,0.2761608300907912,-0.08670385775616259,19.87,1.03,2.15,1306.9795383834007,13.069795383834007,1.515716566510398,11.4119001010054,0.26076776610422847,9.661614038152257,0.05928887331889676,12.29490194101797,1.0,0.24521156359449037,5.95444948035814,12.480737264150868,25.69046515733026,1.515716566510398
