tick,population,mean_wealth,gini,moran_i,mean_age,avg_displacement,avg_exploration,utilitarian_welfare,average_welfare,rawlsian_welfare,nash_welfare,welfare_gini,gini_adjusted_welfare,atkinson_index_05,atkinson_adjusted_05,survival_rate,mean_lifespan_utilization,welfare_std,welfare_median,welfare_max,welfare_min
10,100,11.86,0.3331028667790894,-0.0859080025698364,4.63,0.0,1.0,1084.767102000373,10.847671020003729,1.0,9.215610698959031,0.29209237055555337,7.6791490767640616,0.07172893649952694,10.069579114242122,1.0,0.059166293970476236,5.529812088068055,10.513414001159676,22.75173197567678,1.0
20,100,12.77,0.2926468285043069,0.12074331037106803,5.67,0.0,1.0,1157.8877919384145,11.578877919384144,1.0,9.930504439068168,0.26854748018001984,8.469399430821461,0.06503865965959787,10.825803219145286,1.0,0.07180823196048179,5.4426658357906215,12.241765322708055,23.75379901617063,1.0
30,100,11.94,0.31033500837520944,-0.11863803160041002,8.44,0.0,1.0,1047.4460359478348,10.474460359478348,1.0,8.765951008594019,0.2982020757883388,7.350954537519235,0.0766610209842723,9.67147753406145,1.0,0.10835326421839049,5.448578527781344,9.9661765397095,23.494680248941457,1.0
40,100,12.64,0.315632911392405,-0.07957059562173427,9.67,0.0,1.0,1124.8917547852266,11.248917547852265,1.7320508075688772,9.806701798527717,0.27016896788864697,8.20980910408453,0.06127977420619213,10.559586420455807,1.0,0.12529737472820032,5.326089688940647,11.089711655212575,24.919871588754223,1.7320508075688772
50,100,12.08,0.3078476821192053,-0.2567766794628467,11.7,0.0,1.0,1130.4695798643475,11.304695798643474,2.691800385264712,10.059847906161133,0.2516179592105654,8.46023131229255,0.052961873427606276,10.705977930618126,1.0,0.15201628023611502,5.001278295139243,10.973985165952108,24.919871588754223,2.691800385264712
60,100,13.25,0.26888301886792454,0.3016557761847364,14.38,0.0,1.0,1197.6070648410857,11.976070648410857,1.5874010519681994,10.548301552933154,0.2514030197250541,8.96525032295978,0.05557324290609844,11.310521565206125,1.0,0.18552057035253605,5.266080594827794,11.958260743101397,24.919871588754223,1.5874010519681994
70,100,12.66,0.30164296998420226,0.0673693093415142,17.08,0.0,1.0,1135.8882034150272,11.358882034150271,1.8171205928321397,9.890871305183094,0.26017737749348213,8.403557895247223,0.060276193837204284,10.674211858885892,1.0,0.21994403539281582,5.156966028793069,11.747031677944918,24.919871588754223,1.8171205928321397
80,100,12.74,0.3109105180533751,-0.08507643881172387,16.99,0.0,1.0,1172.917239589036,11.729172395890359,1.4757731615945522,10.296782352510132,0.2636147621018492,8.637189405096146,0.05827476510413032,11.045657629653999,1.0,0.2089461980804562,5.4039125223804145,10.928587353548078,24.919871588754223,1.4757731615945522
90,100,13.44,0.2761904761904761,-0.1771695270201246,15.75,0.0,1.0,1222.5043897891067,12.225043897891066,1.8205642030260802,11.104685188280813,0.22894433124582214,9.426189398237577,0.04381355649938712,11.689421246363327,1.0,0.19306302416186816,4.908311188592963,11.958260743101397,24.919871588754223,1.8205642030260802
100,100,13.22,0.2682148260211801,0.34306069750801116,16.24,0.0,1.0,1211.7028584467157,12.117028584467157,1.7411011265922482,10.919773474523687,0.23148916924847418,9.31206770368884,0.046534551177322636,11.55316809768619,1.0,0.20156819026994754,4.954975122959975,12.344329634464572,24.919871588754223,1.7411011265922482
