tick,population,mean_wealth,gini,moran_i,mean_age,avg_displacement,avg_exploration
10,250,18.62,0.3489606874328679,0.10051810607765237,8.576,4.612,6.584
20,250,26.24,0.3737975609756097,0.22732213003844687,15.864,6.056,11.256
30,250,34.18,0.38982562902282036,0.07522732550934592,23.98,7.732,16.256
40,250,41.636,0.42075165721971364,0.0036577446107501125,33.328,8.788,21.356
50,250,49.492,0.4370681322233896,0.025157640210329242,42.376,9.452,25.836
60,250,57.168,0.445846627483907,0.2716207861334309,49.984,9.56,29.348
70,250,57.924,0.49367226020302457,0.1842607051257004,48.736,8.78,27.904
80,250,56.46,0.5254367693942614,0.06561325168156083,46.716,8.004,25.624
90,250,44.096,0.5417148040638606,0.05797838181484559,36.184,7.14,19.432
100,250,33.372,0.4966611530624476,0.13196644500711993,24.928,5.984,13.844
110,250,34.856,0.4687555657562543,0.21911648623040053,25.636,6.456,14.992
120,250,41.704,0.4600092077498561,0.3875029475542933,29.988,7.568,18.048
130,250,47.116,0.4653695559894728,0.080029073816701,36.12,8.424,21.016
140,250,51.388,0.4802064295166186,0.36794420366690367,40.064,8.712,23.08
150,250,56.604,0.47812847148611404,0.25422182728005216,44.388,8.916,24.848
160,250,50.228,0.5177456398821374,0.2333593480447182,40.156,7.72,21.836
170,250,47.836,0.5251592942553724,0.16363897570939384,36.152,6.932,19.744
180,250,44.264,0.5288501716970901,-0.08832940343307488,34.164,7.188,18.716
190,250,41.28,0.516301550387597,0.1097666521137124,32.256,6.856,17.672
200,250,42.436,0.48682100103685544,0.15884804820960596,32.86,7.388,19.312
210,250,43.188,0.4928557932759099,0.11038540467332648,34.508,7.312,19.82
220,250,45.748,0.49916201801171645,0.0067873666890388,37.528,7.908,21.476
230,250,49.984,0.5077099871959028,0.1773844625696601,40.472,7.752,23.104
240,250,48.188,0.5136013945380593,0.20180720765099677,39.108,7.684,21.876
250,250,43.22,0.5102967144840351,0.23402245854181544,34.924,7.26,20.24
260,250,43.8,0.4944577168949771,0.08364499615763232,34.544,7.52,20.308
270,250,40.32,0.48610317460317454,0.2788847997163271,34.072,7.596,20.096
280,250,42.336,0.48849357520786096,0.17694946368593834,36.988,8.272,21.792
290,250,43.468,0.47284255084199867,0.03801328247312176,38.1,7.924,22.42
300,250,46.128,0.47793409642733264,0.16827819728925553,40.068,8.256,22.856
310,250,47.14,0.4843414509970301,0.19006836813593142,39.848,7.832,22.532
320,250,46.968,0.4960947027763585,0.19793498905823712,38.456,7.876,22.028
330,250,46.248,0.49348071267946714,-0.0012307604515055144,35.596,7.56,20.74
340,250,42.624,0.4892530030030029,0.0953181642091947,33.512,7.444,20.4
350,250,46.02,0.48860669274228585,0.11041602002318156,33.64,7.508,20.596
360,250,47.396,0.47674065321968095,0.1820119921132206,35.548,7.824,21.484
370,250,46.188,0.490883173118559,0.04349185386217528,34.82,7.752,21.068
380,250,44.48,0.4924172661870503,0.06615351678610622,35.624,8.04,21.376
390,250,46.336,0.4772244475138121,0.06479827543536379,37.66,8.152,21.972
400,250,47.16,0.4871355385920271,0.18872899522415998,40.08,8.016,22.924
410,250,43.696,0.48630538264372025,0.1869327264205047,39.34,7.42,21.936
420,250,43.16,0.46973419833178864,0.21000277576942392,35.44,7.448,20.472
430,250,41.58,0.48031207311207313,0.05052243608815182,35.012,7.388,20.528
440,250,43.932,0.4860256760447965,0.13985413946724812,37.604,7.864,21.916
450,250,42.232,0.4978298920250048,0.10754956102634242,36.16,7.548,20.24
460,250,44.496,0.49961021215390145,0.3354279665221811,36.66,7.484,20.8
470,250,43.344,0.5019822812846069,0.3192489168945882,36.644,7.588,20.468
480,250,44.756,0.5037615515238181,0.18991253815183004,36.64,7.912,21.068
490,250,45.288,0.5068362480127186,-0.048296385431483395,37.412,7.84,21.144
500,250,44.984,0.5139619420238306,0.18246936662068267,36.744,7.664,21.236
