tick,population,mean_wealth,gini,moran_i,mean_age,avg_displacement,avg_exploration,utilitarian_welfare,average_welfare,rawlsian_welfare,nash_welfare,welfare_gini,gini_adjusted_welfare,atkinson_index_05,atkinson_adjusted_05,survival_rate,mean_lifespan_utilization,welfare_std,welfare_median,welfare_max,welfare_min
10,100,12.03,0.3264422277639236,-0.42851086364128654,4.86,0.34,1.34,1042.5083932315174,10.425083932315173,1.0,8.677388990482324,0.3076775290574394,7.217519867804027,0.07999129632123603,9.591167954311594,1.0,0.06220690976069109,5.6049894119367005,9.710280980560096,22.978250586152114,1.0
20,100,13.03,0.31460475825019185,0.07088152153432112,6.12,0.4,1.41,1087.172239817647,10.871722398176471,1.0,8.88642504452933,0.3041385521635067,7.565212488471512,0.08373896949553117,9.96133556791169,1.0,0.07842744097678507,5.7636016569123365,10.120201424581072,23.45207879911715,1.0
30,100,14.05,0.2618007117437722,-0.1025189681335357,6.55,0.27,1.3,1267.0496358686423,12.670496358686423,2.0000000000000004,11.419394940468568,0.2250982682974738,9.818389569876661,0.04564762178265602,12.092118333106585,1.0,0.08428262756751391,5.003565589006801,12.577079904708865,24.919871588754223,2.0000000000000004
40,100,13.59,0.31153053715967616,-0.008570253460557035,8.9,0.51,1.54,1203.9102443562688,12.039102443562689,1.8721712305548575,10.391894611736392,0.2825522369505631,8.637427117257062,0.06593961679551685,11.245248641872195,1.0,0.11424615080328641,5.952267832892081,10.706709802085223,24.919871588754223,1.8721712305548575
50,100,13.45,0.32660966542750924,-0.3225380321302257,10.86,0.64,1.71,1193.0795839752593,11.930795839752593,1.4142135623730951,10.247704291475161,0.27619421754742435,8.63557901807406,0.06612023907877951,11.141928766428043,1.0,0.13834269159566137,5.817845172109615,10.885552488247646,26.832815729997474,1.4142135623730951
60,100,14.71,0.2959007477906186,0.11464417055463876,12.37,0.72,1.78,1261.8285059710147,12.618285059710146,2.0305431848689306,10.857885276788059,0.2680517923948609,9.235931132505547,0.06468549151070213,11.802065088600646,1.0,0.15519219701801945,5.950091164182753,12.562511642217519,26.832815729997474,2.0305431848689306
70,100,15.37,0.2991476903057906,-0.2797158279514055,16.27,1.06,2.13,1237.2976916947503,12.372976916947502,1.9999999999999998,10.639049568503337,0.279551330832148,8.91409475345938,0.06665600743540923,11.548243675573303,1.0,0.20306765778138722,6.070651498773771,12.05287229942116,26.832815729997474,1.9999999999999998
80,100,15.52,0.30606958762886594,0.27917598697694035,17.09,0.69,1.75,1303.917419327663,13.039174193276631,1.0,11.088612385727705,0.275901396333633,9.441647826314137,0.06870369140336552,12.143334793347027,1.0,0.20636530938570727,6.277868081384835,12.863961030678926,26.832815729997474,1.0
90,100,14.89,0.2994560107454667,0.06606034707688503,18.42,0.74,1.82,1306.9050998221805,13.069050998221805,1.762340347832317,11.239672598012849,0.2746303127489722,9.479893435247883,0.0660034079728321,12.206449093368422,1.0,0.22228982756503868,6.274558205113876,12.954115274111086,28.565713714171398,1.762340347832317
100,100,15.5,0.3080774193548388,0.08157954521985171,20.6,1.16,2.21,1313.9542008467176,13.139542008467176,1.9343364202676694,11.201131289050041,0.28377945747735245,9.410809905803479,0.06957577433316542,12.225348198844916,1.0,0.247767161233159,6.499947128065449,12.649406743745825,28.565713714171398,1.9343364202676694
