tick,population,mean_wealth,gini,moran_i,mean_age,avg_displacement,avg_exploration
10,250,14.884,0.3409438323031444,-0.0122412345827145,6.536,3.788,5.492
20,250,18.432,0.37187326388888886,0.01710167850227509,11.464,5.428,8.736
30,250,23.296,0.38158928571428574,0.09999954449025564,17.472,6.888,11.932
40,250,27.128,0.4147897375405485,0.039996215256554724,24.864,8.12,15.776
50,250,31.804,0.4230939504464848,0.1076055083543977,32.128,8.564,19.392
60,250,36.54,0.4317237000547345,-0.09683102532899501,39.532,9.192,22.924
70,250,37.592,0.45998042136624817,0.04716521418918936,43.788,9.116,24.356
80,250,33.224,0.4918449313749098,0.250761853756759,39.728,8.356,21.884
90,250,32.232,0.4977522958550509,0.002311063105420548,37.052,7.92,20.568
100,250,23.032,0.4436054185481071,0.01519690511794289,26.924,6.98,15.5
110,250,23.424,0.42949043715847,-0.05049586767007506,25.96,7.136,15.9
120,250,23.892,0.4131759584798258,0.055345746516413816,26.436,7.396,17.092
130,250,25.292,0.43699319943064996,0.16924913137591893,27.22,7.436,16.988
140,250,27.068,0.4424879562583124,0.06470584417703808,29.368,7.888,17.852
150,250,29.708,0.43504995287464654,0.3292848864183394,34.056,8.496,19.98
160,250,29.524,0.4532258501558055,0.02348377014978351,32.58,7.264,18.832
170,250,30.856,0.48054861291158923,0.23123251518939877,33.84,7.376,18.696
180,250,30.932,0.4811384973490236,0.09597424487485195,34.128,7.532,18.6
190,250,30.028,0.4772212601571866,-0.05484189801325889,32.052,7.384,17.624
200,250,28.34,0.4830379675370502,0.09045089505262287,31.62,7.776,17.32
210,250,27.616,0.46697914252607187,-0.042312122940134436,28.9,7.82,16.964
220,250,27.348,0.47233289454439076,0.08237938151562012,30.748,8.156,17.88
230,250,25.944,0.4689189022510021,-0.018191092860462638,29.552,8.076,17.888
240,250,25.004,0.4488427451607744,-0.02596618613432084,30.196,7.852,17.3
250,250,26.916,0.4405439144003567,0.05129811349238844,32.424,8.188,18.1
260,250,27.624,0.4290506805676224,0.09496600647288587,34.092,8.352,18.804
270,250,28.824,0.4485806272550652,0.0424110487861139,33.956,8.28,18.772
280,250,28.292,0.44439474056270334,0.3434046860546779,32.244,8.172,19.036
290,250,28.392,0.44224852071005927,0.2937302832595064,31.332,8.3,18.68
300,250,28.036,0.46858895705521464,0.09088409291386551,29.992,8.012,17.56
310,250,28.82,0.4573418459403191,0.1268338618671967,32.012,8.652,19.012
320,250,28.644,0.4572048596564726,0.2581748694338309,31.596,8.244,18.752
330,250,28.832,0.439976692563818,0.07466552121794576,33.688,9.296,20.344
340,250,27.96,0.449056366237482,0.0346867317784267,30.008,8.336,18.48
350,250,28.8,0.46441444444444446,0.08182105252770457,30.04,8.976,18.78
360,250,29.096,0.44713775089359364,-0.07389811432704829,30.0,9.072,19.016
370,250,30.004,0.44331955739234763,0.047078534458714426,31.976,8.916,19.796
380,250,30.752,0.4459979188345473,0.2035650582584306,31.044,9.044,18.976
390,250,30.464,0.4519642857142858,0.21140752167059537,31.252,9.288,19.54
400,250,29.968,0.47206620395088095,0.09431771451935775,31.98,8.848,19.536
410,250,29.484,0.49277167277167266,0.3092955635133039,33.22,8.808,20.04
420,250,28.092,0.49176192510323213,0.13447101200245345,30.928,7.968,18.46
430,250,26.244,0.4871312299954276,0.11562621120329115,30.072,8.024,17.58
440,250,25.5,0.48604423529411767,-0.00510864120898875,31.608,8.656,18.488
450,250,25.228,0.46922530521642614,0.053414508152884885,30.948,8.236,18.176
460,250,26.992,0.465407231772377,0.2121195858408908,31.54,7.876,18.696
470,250,26.572,0.4662212855637513,0.0024174011291285113,31.916,8.76,19.1
480,250,27.816,0.46885936151855057,0.07926986250349263,32.716,9.132,19.74
490,250,29.616,0.4610070232306862,0.11708129154265767,32.748,8.776,20.232
500,250,29.42,0.4754692046227056,-0.11313770338913082,32.332,8.848,20.092
