tick,population,mean_wealth,gini,moran_i,mean_age,avg_displacement,avg_exploration,utilitarian_welfare,average_welfare,rawlsian_welfare,nash_welfare,welfare_gini,gini_adjusted_welfare,atkinson_index_05,atkinson_adjusted_05,survival_rate,mean_lifespan_utilization,welfare_std,welfare_median,welfare_max,welfare_min
10,10,11.0,0.40363636363636357,0.0,5.1,0.0,1.0,94.10486819050061,9.41048681905006,2.7144176165949063,7.73233726796784,0.326111179783505,6.341621860152522,0.08803453512888793,8.58203898659846,1.0,0.06255474914729793,5.413034670201285,8.901051115257825,19.180187896644355,2.7144176165949063
