tick,population,mean_wealth,gini,moran_i,mean_age,avg_displacement,avg_exploration
10,250,17.816,0.34851189941625504,0.25229546969316446,8.296,4.608,6.34
20,250,25.388,0.38928690720025205,0.1993324799268331,14.912,6.264,10.62
30,250,33.764,0.4064869091339889,0.16761742386657272,22.304,7.568,15.06
40,250,42.652,0.4095376535684141,0.05621945405068693,30.868,8.932,19.924
50,250,51.424,0.41474362165525824,0.11996362494837183,39.812,9.816,24.62
60,250,59.552,0.42680279419666856,0.05922432081533316,48.732,10.74,29.252
70,250,59.944,0.4674320032029895,0.06292455092198387,48.876,9.892,28.66
80,250,52.628,0.5222968761875808,0.18888860252689285,44.64,8.3,25.14
90,250,47.856,0.5285041792042795,0.0659609644040741,37.44,7.46,21.32
100,250,39.168,0.5219117647058824,0.09516245506917988,28.452,6.548,16.316
110,250,39.136,0.48947342600163535,0.2999144292969266,30.336,7.484,17.96
120,250,42.176,0.4791540212443095,0.06845804016976491,32.564,7.896,19.328
130,250,42.676,0.4607295904020996,0.053488165406091706,34.644,7.98,20.14
140,250,46.34,0.4734746655157531,0.03360446910503965,39.72,8.58,22.324
150,250,49.46,0.4811357864941366,0.06888342574202991,40.704,8.7,23.24
160,250,48.5,0.5040003298969071,0.225505005025243,41.768,8.48,23.128
170,250,47.072,0.5123976886471788,0.26281134276926427,37.712,8.096,21.592
180,250,42.696,0.5195443132846169,0.299219412761196,33.12,7.38,19.66
190,250,42.92,0.49947660764212487,0.15930267454339925,32.948,8.044,20.236
200,250,46.0,0.48311860869565226,0.16512298166392994,35.672,8.336,21.384
210,250,44.824,0.48884240585400685,0.045916213573305435,35.988,8.276,21.048
220,250,46.328,0.4987511656017958,0.10564479033824316,36.992,7.98,21.516
230,250,44.828,0.5007859373605783,0.16373055122748859,36.7,7.564,20.552
240,250,48.388,0.4984439117136481,0.06157185050194665,39.88,7.976,22.436
250,250,48.44,0.5093443435177538,0.22344978273000934,38.392,7.588,21.784
260,250,44.136,0.5267543955048033,0.19607493705644455,38.184,7.204,21.26
270,250,42.584,0.5332248731918092,-0.08438636325796471,34.02,6.424,19.416
280,250,42.532,0.5364217060095928,0.05139960767389547,34.904,6.756,19.548
290,250,39.396,0.5193465326429079,0.2601032466817942,34.428,6.672,18.556
300,250,41.008,0.509909481076863,0.08182112532969425,34.056,7.044,18.808
310,250,40.008,0.5002823435312937,0.25647422533559483,34.004,7.128,18.952
320,250,42.792,0.4782957562161152,0.191691427083011,35.552,7.78,20.572
330,250,42.48,0.47923766478342755,0.19660725811021426,34.908,8.156,20.412
340,250,44.908,0.48192143938719156,0.1930060590072533,35.324,8.152,20.564
350,250,47.664,0.48811144679422624,0.13283780374911683,37.62,8.08,21.808
360,250,49.2,0.510359674796748,0.1086997121646739,37.972,8.212,22.324
370,250,46.384,0.514710589858572,-0.05138528434735553,35.916,7.456,20.908
380,250,44.336,0.5123247924936847,0.13313074230182365,33.932,7.208,19.696
390,250,46.128,0.5002747138397503,0.084048608504718,36.024,7.804,20.996
400,250,45.552,0.5040667369160521,0.05716192390701027,38.244,7.876,21.324
410,250,40.012,0.5072306308107568,0.24809167375073374,34.632,7.124,19.068
420,250,42.608,0.4934164476154712,0.20774394085238995,37.108,7.424,20.408
430,250,40.316,0.49124992558785596,-0.04441726113720351,37.264,7.648,20.304
440,250,43.172,0.510849254146206,-0.07974393057617404,37.676,7.64,21.548
450,250,43.132,0.4983025132152463,-0.08418385909971243,35.656,7.208,20.512
460,250,44.344,0.5103770521378315,0.14199753387628036,38.124,7.728,22.652
470,250,45.056,0.5166164772727273,0.25146588640537154,39.864,8.416,23.656
480,250,42.94,0.5121710293432697,0.1706926817028468,38.132,7.992,22.224
490,250,45.728,0.522477956613016,0.11846530619227662,36.864,7.64,21.996
500,250,39.904,0.5149743384121892,0.06683360384502472,33.372,7.62,19.668
