tick,population,mean_wealth,gini,moran_i,mean_age,avg_displacement,avg_exploration,utilitarian_welfare,average_welfare,rawlsian_welfare,nash_welfare,welfare_gini,gini_adjusted_welfare,atkinson_index_05,atkinson_adjusted_05,survival_rate,mean_lifespan_utilization,welfare_std,welfare_median,welfare_max,welfare_min
10,100,13.31,0.31253944402704725,-0.28523802397605685,5.83,2.76,4.07,1174.4069409331196,11.744069409331196,1.0,9.606969401621669,0.2969855206858927,8.256250840829706,0.08246971069899833,10.775539402714696,1.0,0.07465764788154215,6.060736372237708,11.429623506470747,23.238913602377924,1.0
20,100,14.33,0.3275017445917656,-0.19059124429658622,9.31,3.92,5.52,1181.4098111622584,11.814098111622584,2.0,10.2660972472362,0.27302892535873635,8.588507600123593,0.06274224471901457,11.072855076768713,1.0,0.1178001418391463,5.624702822332524,11.74812865278033,25.258661880630175,2.0
30,100,16.05,0.3077943925233644,0.05331758626681214,11.96,4.78,6.35,1361.0442022734453,13.610442022734453,1.9036539387158786,11.941958817505826,0.24819721927692684,10.232368159561931,0.05641138241054455,12.842658173013435,1.0,0.15405313253840544,5.968643029607909,13.983886707395412,29.8496231131986,1.9036539387158786
40,100,17.04,0.3592488262910798,0.01059733429291647,16.27,5.9,7.74,1272.1152321682564,12.721152321682563,1.7411011265922482,11.008547402641858,0.2918222686984473,9.008836790710637,0.06729880128496324,11.865034019469899,1.0,0.21128096424976534,6.721720646147825,10.931581632369518,31.85906464414798,1.7411011265922482
50,100,16.41,0.3699390615478366,0.20655969530463908,18.38,5.77,7.82,1402.4134027224327,14.024134027224328,2.46621207433047,11.974512729807856,0.2954500028747258,9.88070358856536,0.07152850266608524,13.021008719068476,1.0,0.23954692220118973,7.433753418493794,13.2158306788435,35.94440151122286,2.46621207433047
60,100,16.18,0.3766007416563659,0.015974983858684285,20.71,6.13,8.25,1397.798935633751,13.97798935633751,1.3195079107728942,11.151590864393862,0.3447958958167565,9.15843599450203,0.09855527064354863,12.600384832271024,1.0,0.2722940768852369,8.75748673367426,11.578473300540757,42.35563716909474,1.3195079107728942
70,100,17.86,0.38125419932810756,0.06189311540369509,21.6,5.99,8.16,1452.7484598680683,14.527484598680683,1.5518455739153598,11.607813549559525,0.35400705312983227,9.384652586512711,0.10097048794630215,13.060637390119505,1.0,0.2808783227714441,9.592787586051802,11.37546791940626,47.28636167014755,1.5518455739153598
80,100,17.72,0.39534988713318286,0.015449126095400065,22.56,6.0,8.13,1505.6321278924986,15.056321278924987,2.0,12.093138562952877,0.3557219556769331,9.700457228285568,0.10047061987109762,13.543603347052995,1.0,0.29214562842247055,10.054244515870781,12.261025034749808,47.958315233127195,2.0
90,100,18.19,0.3804672897196262,0.26988292497955163,19.34,5.4,7.36,1473.042997884718,14.73042997884718,1.0,11.415490630067714,0.3621213864399726,9.396226252050104,0.10987532512052844,13.111919195756167,1.0,0.247501013167831,9.896453094101526,12.307175824889468,47.958315233127195,1.0
100,100,17.97,0.3679410127991096,0.4103704161811342,16.26,5.19,7.0,1483.9198385155453,14.839198385155452,2.2239800905693152,12.282025135048462,0.32962847253155814,9.947776087863897,0.08766800986670364,13.538275394711672,1.0,0.20963931726773044,9.317704098749573,12.492916180614994,44.8998886412873,2.2239800905693152
