tick,population,mean_wealth,gini,moran_i,mean_age,avg_displacement,avg_exploration,utilitarian_welfare,average_welfare,rawlsian_welfare,nash_welfare,welfare_gini,gini_adjusted_welfare,atkinson_index_05,atkinson_adjusted_05,survival_rate,mean_lifespan_utilization,welfare_std,welfare_median,welfare_max,welfare_min
10,500,13.858,0.2939844133352576,0.05517429072926419,6.644,2.916,4.464,5787.233568058407,11.574467136116814,1.0,10.233961107532927,0.24588686189331277,8.72845773392977,0.05396209165242072,10.949884679689747,1.0,0.08453620364192536,5.014299772052471,11.618950038622252,25.837247643657502,1.0
20,500,14.03,0.3404165359942979,0.10957840652696485,12.008,4.536,7.118,5778.1257301818005,11.556251460363601,1.5157165665103982,10.158038885236847,0.2514828082418872,8.650052890361954,0.056663776243541575,10.901430613399457,1.0,0.15203966829765697,5.210203457201099,11.632370415531774,35.77708763999664,1.5157165665103982
30,500,15.516,0.320517659190513,0.029346322751097352,17.354,5.624,9.39,6372.782924254887,12.745565848509774,1.4142135623730951,11.360922485531939,0.23814722662258814,9.710244689951598,0.051009095820138795,12.09542605886125,1.0,0.21872446187943037,5.550438852278429,12.962416101898715,48.76474136094644,1.4142135623730951
40,500,15.332,0.3481685363944691,0.020197836491459755,23.748,6.564,11.694,6532.201955744287,13.064403911488574,1.0,11.532994381702833,0.24446515245377598,9.870612417548813,0.054885098160305734,12.347362820400642,1.0,0.3000456605583565,5.9842300839562315,12.961481396815719,54.08326913195984,1.0
50,500,15.814,0.35900518527886693,-0.06064819418298747,30.76,7.436,14.062,6703.37415229635,13.4067483045927,1.0,11.795908546907558,0.24809822612249,10.08055783215255,0.056709126744835414,12.646463315751445,1.0,0.38936519863043323,6.414774191005316,13.120835470483367,62.44997998398399,1.0
60,500,16.428,0.35083515948380817,-0.03646005807850168,37.282,7.776,15.804,7027.213894868722,14.054427789737444,1.0,12.331676525764378,0.2502433374921007,10.537400873091817,0.05823839507579209,13.235920471554524,1.0,0.4707835218311212,6.994825082402583,13.585981651107307,69.38299503480663,1.0
70,500,16.588,0.3769838437424644,-0.001207610785750294,39.568,7.686,16.292,7028.201221172619,14.056402442345238,1.379729661461215,12.281665369248588,0.2623930560534491,10.368100048381105,0.06255791761169982,13.17706317644011,1.0,0.4846944436323013,7.720626973161587,13.266499161421601,83.28265125462805,1.379729661461215
80,500,16.416,0.36264083820662774,0.004311313049608349,38.952,7.292,15.804,7183.38831389904,14.366776627798082,1.0,12.496852297093339,0.2682071168810949,10.51350488958166,0.06521963731543079,13.429780666741284,1.0,0.4674585479720601,8.25385325579679,13.635131201749026,94.69952481401373,1.0
90,500,15.86,0.34188852459016394,0.037113117495450314,34.16,6.43,14.15,7096.238104040891,14.192476208081782,1.379729661461215,12.427566914992962,0.25423660346586496,10.584229262168972,0.06041025591024629,13.33510508835148,1.0,0.4001218677636167,7.457287936597876,13.837624969202615,70.09992867328754,1.379729661461215
100,500,15.07,0.32853059057730594,0.0017462561592532786,25.452,5.39,10.49,6576.340366925105,13.15268073385021,1.6437518295172258,11.713063470627727,0.2443137622362228,9.93929982027138,0.053122955614343215,12.453971459016257,1.0,0.3063096525005401,6.269604881553522,12.825512114270033,72.12489168102785,1.6437518295172258
