tick,population,mean_wealth,gini,moran_i,mean_age,avg_displacement,avg_exploration,utilitarian_welfare,average_welfare,rawlsian_welfare,nash_welfare,welfare_gini,gini_adjusted_welfare,atkinson_index_05,atkinson_adjusted_05,survival_rate,mean_lifespan_utilization,welfare_std,welfare_median,welfare_max,welfare_min
10,500,14.506,0.31340052392113615,0.04429632754441128,6.574,3.788,5.148,6559.1944092719805,13.118388818543961,1.4757731615945522,11.206759576361497,0.2872991598965362,9.349486731780168,0.06974874825594235,12.20339761931577,1.0,0.08372611964416773,6.675412144691634,12.541635586336938,34.496376621320685,1.4757731615945522
20,500,15.784,0.3805701976685252,0.11268333119294369,11.84,5.588,8.7,7172.992716933919,14.345985433867838,1.5157165665103982,11.39321790037301,0.3496489287689517,9.329926994780964,0.1010578817934451,12.896210533681536,1.0,0.14971716532570056,9.249128351119893,12.383534576271842,47.48684028233506,1.5157165665103982
30,500,18.884,0.3853785214996823,0.1417519955301798,17.17,6.996,12.282,8460.90045286029,16.92180090572058,1.3459001926323562,13.387876448269822,0.3605722190127929,10.820269603452221,0.10522880990059247,15.141139935036836,1.0,0.21734269227582662,11.607832552849802,13.783304867797538,59.92495306631454,1.3459001926323562
40,500,21.136,0.42270136260408786,0.1452209639679683,23.582,7.81,15.8,9676.177002755347,19.352354005510694,1.0,14.609611588228868,0.39272620490366994,11.752177460974144,0.12442228482074413,16.944489903485174,1.0,0.2986245175290576,14.554426211242689,15.009617292050848,71.9374728496908,1.0
50,500,24.112,0.4317491705374916,0.050885100044450605,29.122,8.278,18.514,11104.097935235784,22.20819587047157,1.0,16.669377370470524,0.40183088552468593,13.284256857934306,0.12879143009084226,19.347970564576,1.0,0.36975474482329923,17.290658916847608,15.91485001595884,84.49852069711042,1.0
60,500,26.602,0.4474853018570033,0.12636038201895888,35.472,9.072,21.692,12379.800351122862,24.759600702245724,1.0,17.95879851342097,0.42601566174600913,14.211623024511558,0.1438378317152047,21.19823342310044,1.0,0.4486856966610685,20.485987841704127,16.691625346015602,97.57048734120374,1.0
70,500,27.772,0.4582814345383839,0.0859722151415637,38.174,8.888,22.702,12891.489347602026,25.78297869520405,1.7187719275874789,18.578643349991637,0.4330177163632074,14.618492139565564,0.14845322737683397,21.955412296512858,1.0,0.4717386868460397,22.186659330842232,17.016117056268147,112.24972160321823,1.7187719275874789
80,500,27.91,0.45588233608025797,0.11264080329237212,39.08,8.632,23.25,13043.65175657866,26.08730351315732,1.515716566510398,18.556952989746677,0.43995226925612174,14.61013513377056,0.1540602465694556,22.068287101588076,1.0,0.47492221849162447,23.132694440833212,16.985281374238568,114.9956520917204,1.515716566510398
90,500,25.674,0.46273070031938923,0.053644246776104014,35.26,8.232,21.3,12036.816526206312,24.073633052412625,1.4859942891369484,17.196857008780068,0.43836403762160914,13.520618067336004,0.15457527837188656,20.352444521913295,1.0,0.4208212000545373,22.20640932581078,16.462049613812813,126.41993513682881,1.4859942891369484
100,500,22.23,0.4508345479082321,0.20811837702552174,26.874,7.154,16.636,10179.606380515226,20.359212761030452,1.0,14.90713435900476,0.4201737389799245,11.804806212540495,0.14489729159281572,17.409217972995247,1.0,0.3279673939798008,18.746571572384262,14.866068747318504,103.07764064044152,1.0
