tick,population,mean_wealth,gini,moran_i,mean_age,avg_displacement,avg_exploration,utilitarian_welfare,average_welfare,rawlsian_welfare,nash_welfare,welfare_gini,gini_adjusted_welfare,atkinson_index_05,atkinson_adjusted_05,survival_rate,mean_lifespan_utilization,welfare_std,welfare_median,welfare_max,welfare_min
350,500,23.766,0.4409726500042077,0.12416107856083472,28.874,7.77,18.118,10975.46193370769,21.95092386741538,1.0,15.789570514155699,0.4267897471380464,12.582494620594662,0.1475352816189197,18.712388132840786,1.0,0.35423100763081594,19.32404964905924,16.492025949748832,121.37545056559006,1.0
360,500,24.304,0.4479032258064517,0.09378572620400062,30.346,8.282,18.582,11184.038203962435,22.368076407924868,1.0,16.029770251464576,0.4328184218447928,12.686760877343085,0.1503767360174354,19.004438086712526,1.0,0.3728184482652962,20.077775131339934,16.573127969274655,120.9958676980334,1.0
370,500,24.268,0.4483715180484589,0.10727280126214307,29.93,8.26,18.614,11287.839382580545,22.57567876516109,1.189207115002721,15.934858227412132,0.4402667798051578,12.636357373307934,0.15635920846939177,19.045763502781245,1.0,0.37059921897775894,20.82760064215931,16.710444331924652,128.88366847665378,1.189207115002721
380,500,23.776,0.45498889636608353,0.10577572492610883,28.816,8.414,18.486,11054.19250537005,22.1083850107401,1.0,15.78514798038844,0.4358614589766796,12.472192064340765,0.15263897719610975,18.733783735242927,1.0,0.3595990967028729,20.21582351972439,15.640398775678712,135.86758259423033,1.0
390,500,23.376,0.43484804928131426,0.07030028479857721,27.512,8.312,17.806,10825.383585256026,21.65076717051205,1.0,16.118260750137893,0.40898488091936636,12.795930737467254,0.1351063269255891,18.72561154298304,1.0,0.3450831991776663,18.401728339634946,16.33745313272592,118.89491158161479,1.0
400,500,24.276,0.43333498105124413,0.12204603089716017,28.226,8.814,18.472,11163.755792561822,22.327511585123645,1.0,16.184037052557247,0.4254257164419317,12.828813972656887,0.14606754013199474,19.06618689061602,1.0,0.35349691484692053,19.889951427756202,16.507567072164473,129.9384469662463,1.0
410,500,24.296,0.4385031280869278,0.00575774561083677,30.356,8.948,19.324,11223.029924400167,22.446059848800335,1.0,16.311722140195755,0.42105416427881925,12.99505287781135,0.1430441156552622,19.2352830677836,1.0,0.3790205265306198,19.360370654817494,16.613170588870968,122.53570908106747,1.0
420,500,23.564,0.43516890171447975,0.12343279593001079,29.97,8.584,18.754,10995.98337223625,21.9919667444725,1.0,16.272570030565515,0.4092178165789877,12.992462131021755,0.1351906875479073,19.01885763975655,1.0,0.3742626488482061,18.13323083844184,16.62471985770287,114.91301057756688,1.0
430,500,24.406,0.43946554126034587,0.08739398028849124,30.79,8.642,19.646,11484.9812330446,22.9699624660892,1.0,17.056637407374453,0.41227546746181765,13.500010452801869,0.13511304391588685,19.866420918662218,1.0,0.381366212573794,18.87837266643424,17.233468137585508,128.71674327763267,1.0
440,500,24.326,0.44244495601414124,0.10461255756909937,29.24,8.5,19.056,11304.60264594518,22.609205291890362,1.0,16.310729487485048,0.41942064520283284,13.126437820842403,0.1423034497999125,19.391837381619926,1.0,0.3621871214129189,18.45216785123694,16.597107821350974,106.44247272588137,1.0
450,500,24.396,0.43936973274307256,0.11267026520050508,27.792,8.33,18.292,11179.67927358409,22.35935854716818,1.0,16.505559225036816,0.41046549687322575,13.181613331338186,0.1352715028032223,19.33477451477667,1.0,0.34382591440481297,18.066160776791794,16.847857623725396,105.52724766618334,1.0
460,500,25.89,0.44575774430281956,0.07064364162927733,29.296,8.434,18.774,11916.308058088991,23.83261611617798,1.0,17.62774919896207,0.41516818172764935,13.938072217411296,0.1371260867453935,20.564542731261295,1.0,0.3616197142771498,19.85049934917538,16.96726763999711,115.56816170554934,1.0
470,500,25.404,0.4462216973704929,0.03982961534353852,29.322,8.664,19.006,11795.293185975594,23.590586371951186,1.0,17.3893433433407,0.4170258790524566,13.75270135282534,0.13860330757967598,20.320853073054725,1.0,0.36397869939161265,19.795363892190007,17.16025403784439,119.49895397031725,1.0
480,500,25.042,0.4555938024119479,0.15028203095967702,29.516,8.598,19.336,11858.643265710885,23.71728653142177,1.5157165665103982,17.06275489818024,0.43348696378300855,13.436152003744105,0.14974715441921305,20.165690362796234,1.0,0.3667611400276828,21.130899484351207,16.896738770710947,130.4492238382429,1.5157165665103982
490,500,24.492,0.4448773477053731,0.08546961695809382,29.134,8.596,19.056,11355.751507510318,22.711503015020636,1.0,16.292537042145337,0.43050148045741166,12.934167343641283,0.1498030959652653,19.309249549346088,1.0,0.3605719040477196,20.476417865693946,15.88996122086428,139.85706989637671,1.0
500,500,24.622,0.45589651531151,0.09315314613738737,29.718,8.576,19.236,11325.705799787349,22.651411599574697,1.0,16.271677042699476,0.43002234050841714,12.910798567706077,0.14837659360116284,19.290472306171935,1.0,0.36554153269282247,19.76912393740951,16.970562748477143,119.1217864204529,1.0
