tick,population,mean_wealth,gini,moran_i,mean_age,avg_displacement,avg_exploration
10,250,15.052,0.325458410842413,0.08638800839883709,6.76,3.984,5.28
20,250,17.94,0.374504347826087,0.07924699419055135,11.92,5.836,9.048
30,250,21.812,0.3758056115899504,-0.12789364432091282,17.388,6.66,12.052
40,250,25.948,0.38612548173269623,0.27919104672148143,24.288,8.132,15.596
50,250,29.656,0.410698678176423,-0.01434685374223674,32.1,9.168,19.804
60,250,32.488,0.4227737010588526,0.08594022935592485,38.492,8.968,22.696
70,250,34.276,0.4351130820399114,-0.1328094204770247,41.012,9.052,23.128
80,250,33.992,0.46828806778065424,-0.01300802446066413,40.048,7.968,21.136
90,250,32.868,0.4916339296580261,-0.19753560502006723,36.232,7.964,19.624
100,250,27.892,0.4855843969597018,0.09392095744500849,28.936,7.504,16.188
110,250,25.932,0.474820299244177,0.05409974243243872,26.512,7.492,15.392
120,250,27.248,0.46694186729301235,0.24880607840621166,26.548,7.74,15.632
130,250,28.044,0.48346027670803027,-0.01459804923530734,29.58,8.636,17.756
140,250,28.084,0.4505335422304515,-0.1531340049937992,29.86,8.2,17.716
150,250,29.328,0.4588128750681941,0.01779146500205164,33.152,8.652,19.332
160,250,29.024,0.45304189636163184,-0.05877396992337762,35.484,8.452,20.392
170,250,30.416,0.4699715938979485,0.1776722855855433,36.836,8.376,21.02
180,250,30.944,0.4586277145811788,0.12525860181262202,34.78,7.98,19.748
190,250,30.48,0.4683769028871392,0.06413140156724093,32.972,8.156,18.808
200,250,30.74,0.47239089134677936,0.1711663370157177,32.852,8.188,19.228
210,250,28.236,0.48699872503187414,0.1862353118268994,30.764,8.144,17.868
220,250,26.664,0.4626450645064506,-0.02047371146352633,29.684,7.636,17.168
230,250,26.24,0.4651256097560976,0.15403389261802222,30.536,8.24,18.084
240,250,27.028,0.4491987568447535,-0.09019160778105932,31.152,8.128,18.548
250,250,28.0,0.46307999999999994,-0.055961892220775515,31.616,7.788,18.272
260,250,27.988,0.46459739888523655,0.25038615153353944,32.112,7.988,18.684
270,250,27.948,0.45390983254615724,0.24407518471743497,32.204,7.896,18.516
280,250,28.972,0.45565483915504634,0.06168764906536825,33.692,8.62,19.888
290,250,28.088,0.4432127598974651,0.012879777356787324,31.728,8.292,19.3
300,250,29.296,0.4558885854724195,0.1691799164340113,33.488,8.728,20.22
310,250,31.428,0.43775334096983576,0.31762694400064423,34.044,9.084,21.14
320,250,31.928,0.46842696066148837,0.19234263190561596,33.892,9.424,20.98
330,250,31.808,0.4761438631790744,0.06607396222926354,34.38,9.56,21.048
340,250,28.92,0.4888973720608576,0.11625363749507846,32.468,9.096,19.656
350,250,27.92,0.4743564469914041,0.22635518611649974,31.828,8.688,18.972
360,250,27.456,0.48678904428904435,0.04941077963543529,32.452,8.408,19.164
370,250,26.872,0.47763262875855905,0.44157483265659925,32.432,8.264,18.588
380,250,26.74,0.46415377711293937,-0.06933303020425828,30.696,7.9,17.684
390,250,27.944,0.4388296593186374,0.014239108573984338,30.792,7.92,18.052
400,250,28.84,0.44912177531206665,0.09355690434634903,32.632,8.352,19.412
410,250,28.068,0.44415163175146066,0.0970803269842234,30.54,7.448,18.128
420,250,27.704,0.4510574646260468,0.09464669537740864,30.808,7.556,18.232
430,250,28.548,0.4586896455093177,0.1598468007585025,32.932,8.328,19.284
440,250,28.352,0.43493679458239276,0.09823668887109897,34.368,8.808,20.104
450,250,29.484,0.452117216117216,-0.01202437505781477,34.376,8.248,19.932
460,250,30.16,0.47297188328912476,0.0013633959575603252,33.664,7.98,19.608
470,250,30.112,0.45996918172157275,0.06563715834416357,31.84,8.42,19.088
480,250,30.864,0.47314774494556766,0.1778888913975506,33.9,8.704,20.252
490,250,30.488,0.4763085804250853,-0.0033014304962773384,31.092,8.192,19.108
500,250,30.476,0.45468171676072977,-0.0017594870723015709,31.304,8.336,18.82
