tick,population,mean_wealth,gini,moran_i,mean_age,avg_displacement,avg_exploration
10,250,14.26,0.3112516129032259,0.25240466105580867,6.54,3.512,5.14
20,250,16.448,0.3742470817120622,0.07060452459741774,11.996,5.884,9.196
30,250,19.72,0.3913687626774849,0.1383518132713289,17.608,7.368,12.536
40,250,22.996,0.42460184379892163,0.20529461909435315,24.372,8.508,16.176
50,250,27.056,0.4388752217622709,0.16261998780890013,31.192,8.852,19.528
60,250,31.504,0.45279735906551544,0.0945818956667382,37.288,9.692,22.424
70,250,32.772,0.4836435981935798,0.1455903589268831,39.632,9.712,23.2
80,250,34.132,0.48784483768897213,-0.012737177178554517,38.052,8.892,22.24
90,250,32.4,0.4805264197530865,0.010791016098563408,36.968,9.224,21.82
100,250,29.784,0.4737265645984421,0.11617941262577905,31.928,8.928,20.032
110,250,30.068,0.4659002261540508,0.20376415137554926,28.896,8.232,18.128
120,250,29.24,0.45567277701778375,0.10123037741572795,27.692,7.856,17.46
130,250,29.356,0.46294863060362457,0.04272633132229957,29.712,7.924,18.468
140,250,29.276,0.4914130345675638,0.166325346953739,32.872,8.276,20.028
150,250,30.748,0.48674229218160536,0.3451447075471499,35.428,8.312,20.548
160,250,31.104,0.5001141975308643,0.03803672312239671,34.64,7.9,19.672
170,250,30.548,0.4976975252062328,0.2793763783650742,34.048,8.34,19.66
180,250,30.948,0.48298978932402736,0.03454583011680992,34.232,8.524,19.812
190,250,29.468,0.46852667300122164,0.09769853817628948,33.264,8.752,19.232
200,250,27.716,0.4616879780632126,0.3208252174573329,31.728,8.892,18.352
210,250,26.636,0.4562564949692145,0.12923155978580234,29.744,8.188,17.42
220,250,27.82,0.4343574406901509,-0.11747237276640224,30.856,8.764,18.652
230,250,28.044,0.43107973184994997,0.12166607498952246,31.404,8.712,19.284
240,250,28.872,0.4635444721529509,0.06212140243348677,33.536,8.804,20.364
250,250,27.964,0.47789043055356895,0.14261922608343128,32.228,8.452,19.504
260,250,27.348,0.4857668568085418,-0.053001256011843065,31.928,8.464,19.008
270,250,28.592,0.4809043088975937,0.004768853325110881,30.5,8.272,18.748
280,250,28.248,0.4926060606060605,-0.028239105951611398,32.216,8.336,19.46
290,250,26.352,0.4621420765027322,0.10365365696428364,30.06,7.972,17.896
300,250,28.152,0.4532196646774651,-0.04913831554861324,31.896,8.332,18.968
310,250,27.092,0.4455827550568434,0.14657076747153172,29.916,7.584,17.432
320,250,29.924,0.44967196898810324,0.3132921667372406,31.852,8.468,18.9
330,250,30.236,0.46458579177139825,0.0577342902563674,32.128,8.488,19.24
340,250,31.68,0.47063333333333324,-0.04636275915114211,33.76,8.976,20.372
350,250,30.332,0.4580240010549914,0.17267429711336296,32.792,8.792,20.08
360,250,29.304,0.47386622986622995,-0.05006680096975671,32.756,8.636,19.996
370,250,29.948,0.473812742086283,0.2470835209241113,34.036,8.664,20.128
380,250,28.9,0.48117314878892725,-0.14863674525150078,33.024,8.604,19.184
390,250,27.016,0.464212022505182,-0.05887527597316619,28.316,8.252,18.004
400,250,27.2,0.4800635294117648,0.05898981386880394,27.708,8.052,17.992
410,250,27.296,0.4766811254396248,0.09649342296334994,29.748,8.632,19.096
420,250,28.1,0.44349323843416366,0.0252875589617326,30.66,8.5,19.232
430,250,27.264,0.4622218309859154,0.07421417376434221,32.66,8.748,19.84
440,250,26.816,0.4620155131264916,0.07082477857457425,31.092,7.912,19.036
450,250,26.948,0.45459343921626827,0.12864717090449967,31.664,8.188,19.472
460,250,28.068,0.4826774975060568,-0.005490700771747655,33.6,8.576,20.34
470,250,28.684,0.4618106261330359,-0.04894367796623843,33.288,8.528,20.212
480,250,29.328,0.468543371522095,0.2430717202708604,30.972,8.184,18.584
490,250,27.348,0.47077197601287124,0.05879013751197372,29.844,8.14,17.884
500,250,29.948,0.46750420729264053,0.12363152289100905,29.624,7.408,17.484
