tick,population,mean_wealth,gini,moran_i,mean_age,avg_displacement,avg_exploration,utilitarian_welfare,average_welfare,rawlsian_welfare,nash_welfare,welfare_gini,gini_adjusted_welfare,atkinson_index_05,atkinson_adjusted_05,survival_rate,mean_lifespan_utilization,welfare_std,welfare_median,welfare_max,welfare_min
10,100,13.99,0.24748391708363116,-0.15314073432687292,5.94,3.01,4.59,1284.4083907967345,12.844083907967345,2.23606797749979,11.468637619270558,0.2405614042517028,9.754293046740022,0.05043867288588644,12.196245361214503,1.0,0.07591663198432018,5.407276732547529,13.227573602423119,24.737520491589216,2.23606797749979
20,100,15.77,0.31698795180722894,-0.12399531058940766,10.94,5.25,7.16,1368.155213747537,13.68155213747537,1.6437518295172258,11.745829230586951,0.2775210088119111,9.884633986170446,0.0664882802110599,12.771889265236682,1.0,0.14103114332305614,6.620699824074622,12.887628386948418,30.0,1.6437518295172258
30,100,18.54,0.31103559870550157,0.6242836469996661,16.16,6.46,9.18,1584.9433451004488,15.849433451004488,1.7099759466766968,13.1596922832495,0.2768405130389191,11.461668163052199,0.07550949058691148,14.652650805027985,1.0,0.20648772355404785,7.701975996262,16.44512190523433,36.742346141747674,1.7099759466766968
40,100,19.53,0.3592677931387609,0.22590340093082362,21.51,7.38,11.14,1686.251053301468,16.862510533014678,1.3195079107728942,13.897726463650923,0.3055985190071484,11.709352287382952,0.0821234353575464,15.477703239290701,1.0,0.2751390970582872,9.043392221228903,16.203657250529755,39.1152144312159,1.3195079107728942
50,100,21.71,0.34722708429295257,0.05442563740327886,26.68,8.54,12.97,1866.1503217357767,18.66150321735777,2.701920077041227,15.447526655282985,0.30117947818078417,13.041041416284932,0.08102227342075297,17.149505801238746,1.0,0.3428194939517356,10.00631589159103,19.066202443110004,50.36864103785211,2.701920077041227
60,100,22.91,0.33559580969009173,0.2006876987365171,31.05,9.08,14.24,2085.105753720303,20.85105753720303,1.9036539387158786,17.436691459903376,0.2854955296805064,14.898173821220535,0.07490163583747333,19.289279218725245,1.0,0.3973737370601241,10.561696233022538,20.55658983967256,55.91958512006325,1.9036539387158786
70,100,24.27,0.3475772558714463,0.21805613162400547,34.52,9.0,15.29,2110.000610928688,21.100006109286877,1.0,16.784406233108285,0.3356864394209047,14.017020186701028,0.09675831195589402,19.058405135893228,1.0,0.43727973955356364,12.528024492667052,19.856259656886348,60.48140210014976,1.0
80,100,23.8,0.34802521008403353,0.003982167902223977,36.41,9.42,16.37,2150.063737894337,21.50063737894337,1.4142135623730951,17.536110405049794,0.3210912900645211,14.59696998572898,0.08760317387871785,19.617113304132534,1.0,0.4537074359501242,12.39127535767296,18.498751022818947,61.44916598294886,1.4142135623730951
90,100,21.42,0.38220354808590096,0.029456661503252997,29.91,8.31,14.49,2002.317589097036,20.02317589097036,1.6013288855576973,15.803740640945506,0.3491859994195934,13.031363205927567,0.10173546525507926,17.986108775818206,1.0,0.36226006804731525,12.488196473705584,16.704981546271927,53.72150407425317,1.6013288855576973
100,100,21.94,0.36763901549680944,0.08488251003627328,27.64,8.73,14.1,1980.2503450355541,19.80250345035554,2.114742526881128,15.793000974407605,0.35441786596216907,12.78414243677204,0.10103974967481044,17.801663458797048,1.0,0.3425560875867564,12.805054878583002,17.519927907544712,56.78027826631356,2.114742526881128
