tick,population,mean_wealth,gini,moran_i,mean_age,avg_displacement,avg_exploration
10,250,17.576,0.3523477469276286,0.18504029848830267,8.456,4.076,6.312
20,250,24.124,0.3777542696070304,0.14310374631734257,15.572,6.16,10.836
30,250,31.364,0.3962458870042087,-0.0014211664350688498,23.58,7.676,15.824
40,250,38.82,0.4070499742400824,0.12277694345122908,31.756,8.212,20.084
50,250,46.272,0.4217095435684648,0.15961587568189337,40.804,9.276,24.884
60,250,51.976,0.44912482684315846,0.16891991382394766,48.564,9.828,28.36
70,250,52.784,0.485311306456502,-0.022998012077809046,48.056,9.024,27.744
80,250,49.78,0.5258969867416634,0.17800630195273182,42.796,8.192,24.944
90,250,45.24,0.5288212201591511,0.11793262404159392,37.036,7.064,21.692
100,250,31.544,0.4833578493532844,0.15455898576680213,24.736,5.672,14.776
110,250,35.472,0.4671159224176815,0.27227179332955825,27.46,6.608,16.456
120,250,41.364,0.46846030364568225,0.06832970705359227,32.348,7.624,19.54
130,250,46.256,0.46320996195088204,-0.015011270111563212,36.768,8.544,22.04
140,250,50.484,0.48021836621503833,0.04104671919768563,41.216,9.044,24.172
150,250,50.888,0.5029781480899229,0.23164739238557536,42.692,8.92,24.596
160,250,48.464,0.5206338725652031,0.1326733744921249,40.836,8.26,23.54
170,250,43.16,0.5257697868396665,0.23683753162733429,35.772,7.664,20.18
180,250,39.132,0.5199317182868242,0.23933421961377702,31.44,7.568,18.464
190,250,39.076,0.5023412836523697,0.2290961037766871,29.66,7.552,18.112
200,250,41.856,0.491382262996942,0.10233334779700663,33.092,8.152,19.952
210,250,42.652,0.4915896089280689,0.08908249573130253,35.528,8.592,20.528
220,250,43.608,0.48420840212804994,0.004681495385231424,38.104,8.932,21.86
230,250,46.136,0.5002025316455696,0.16247498249133902,39.988,8.856,23.268
240,250,48.284,0.5185688012592162,0.18134428671871583,41.324,8.924,23.72
250,250,48.244,0.5243124119061437,0.004267006889282687,41.612,8.676,23.804
260,250,43.816,0.5277137118860691,0.2920086720915119,34.664,8.204,20.96
270,250,40.692,0.5277314459844686,0.10332618448347801,33.748,8.0,20.32
280,250,41.968,0.5044491040792984,0.05934992489394384,35.496,8.632,21.388
290,250,40.488,0.4921019561351512,0.19871397513586717,35.412,8.476,21.676
300,250,40.428,0.5044903532205403,0.11621087295309625,34.608,8.096,21.272
310,250,41.304,0.507442959519659,0.1489711773975883,34.876,8.268,20.936
320,250,42.176,0.5029028831562974,0.17270575383582115,37.236,8.552,22.224
330,250,42.772,0.5166254559057326,0.32536392951071236,37.428,8.16,22.112
340,250,42.396,0.5268055476931786,0.18385695522273196,36.28,8.14,22.024
350,250,41.968,0.5381540221120853,0.30903474874692927,35.816,8.588,21.884
360,250,41.344,0.5238204334365324,0.12204851280615328,35.288,8.064,21.492
370,250,38.484,0.5063170148633198,0.12418000035895356,34.164,7.568,20.272
380,250,41.008,0.5014615684744439,0.10739906478109239,34.796,7.564,20.708
390,250,44.544,0.507653735632184,-0.03966663254559509,37.272,7.568,21.4
400,250,44.856,0.5092284644194756,0.3291230160467175,36.816,7.568,21.236
410,250,42.532,0.49668202764976965,0.0901630259077851,35.908,7.292,20.016
420,250,44.112,0.4957417482771127,0.09222882168169169,38.128,7.476,21.328
430,250,44.508,0.5100763907612114,0.11954386374802908,37.26,7.016,20.512
440,250,44.152,0.5129219061424171,0.12400483368690286,34.98,7.0,19.66
450,250,45.924,0.5133911680167234,0.2597748061555191,37.172,7.64,20.972
460,250,42.124,0.48710321906751486,0.22723187956335086,34.62,7.564,19.412
470,250,46.652,0.4939987996227386,0.04042371038271222,37.836,8.328,21.584
480,250,47.736,0.5044799731858556,0.3726456268363017,39.152,8.308,22.08
490,250,45.372,0.5011235122983337,0.24683599494388508,38.668,8.168,21.248
500,250,46.464,0.5083808539944903,0.17402672247120882,38.496,8.252,22.048
