tick,population,mean_wealth,gini,moran_i,mean_age,avg_displacement,avg_exploration
10,250,15.236,0.3187177736938829,0.00922484625814541,7.124,4.448,5.744
20,250,16.964,0.3830124970525819,0.10524797250468554,12.348,5.976,9.36
30,250,19.74,0.3895075987841945,-0.002767920308434056,17.792,7.252,12.82
40,250,22.164,0.437918787222523,0.04507369770006315,24.14,8.512,16.528
50,250,26.732,0.4272745772856501,-0.04868657736213544,29.552,8.672,19.1
60,250,30.876,0.4434983806192512,0.175034771417566,36.584,9.612,22.328
70,250,32.48,0.4685871921182265,0.1558066278848348,38.96,9.172,22.508
80,250,33.796,0.4702762457095515,0.23515693919964992,39.268,9.036,22.816
90,250,31.684,0.46277439717207414,0.1665758646699263,35.736,8.8,20.992
100,250,29.444,0.47864855318570854,-0.036392140768132554,28.5,7.48,16.568
110,250,29.044,0.47546784189505575,0.06926704724885183,28.108,7.96,17.312
120,250,30.404,0.47409183002236555,0.06364596788933644,29.512,8.6,18.104
130,250,31.284,0.48133026467203677,-0.014506703145712984,30.784,8.532,18.784
140,250,31.952,0.4754011016524786,0.06526692583580279,31.744,8.732,19.496
150,250,31.652,0.4742843422216605,-0.017408622446852866,33.436,8.916,20.372
160,250,30.092,0.45996278080552977,0.41558813786630794,33.028,8.916,19.756
170,250,28.372,0.4676165233328633,-0.1474965207281035,33.16,8.504,19.544
180,250,27.364,0.4534325391024705,0.18343222771752785,33.176,8.748,19.396
190,250,27.344,0.43972849619660614,-0.07316093865913746,33.968,8.516,20.028
200,250,27.7,0.4495705415162454,0.05415013940861786,32.74,8.256,19.296
210,250,27.78,0.4554476601871851,-0.018489355462953133,32.864,8.276,19.416
220,250,27.056,0.44009343583678295,0.19542525190753818,32.328,8.152,19.02
230,250,26.356,0.4600813477007133,-0.027730941241054827,32.812,8.36,19.124
240,250,25.32,0.45036208530805677,0.049380363204814495,31.38,8.216,18.676
250,250,25.076,0.455412346466741,0.21613152601292474,31.72,8.28,18.968
260,250,25.988,0.4410731106664614,-0.08011055058373769,31.304,8.116,19.12
270,250,27.128,0.4668392804482453,0.0460030916440263,32.664,8.396,19.692
280,250,28.12,0.4608705547652916,0.18884947009389882,32.816,8.612,19.8
290,250,29.24,0.4575485636114911,0.289746346615092,33.544,8.624,20.192
300,250,27.324,0.45111345337432285,0.010284227731728875,31.996,8.34,19.04
310,250,28.4,0.455345352112676,0.42102356739014424,31.532,8.164,18.956
320,250,28.012,0.4583858346422962,0.20963435464432117,29.824,8.084,18.312
330,250,28.688,0.46494143892916906,0.09847012172924245,29.608,7.956,18.204
340,250,29.372,0.4558349448454311,0.02434087338260171,31.968,7.776,19.5
350,250,30.152,0.4640764128416026,0.0499594844790404,34.12,8.028,20.136
360,250,29.136,0.4552125205930808,0.08731442662998598,33.248,7.736,19.716
370,250,27.236,0.4470912028197973,0.01487227928406861,30.296,7.164,17.58
380,250,27.232,0.47193301997649817,0.056390941092374317,29.308,7.296,16.84
390,250,29.86,0.46293851306095113,0.10569117507404215,31.276,7.672,17.664
400,250,28.972,0.4710572967002624,0.03799382366657166,30.228,7.6,17.196
410,250,28.692,0.46507346995678245,0.213517937631051,30.056,7.464,17.312
420,250,29.704,0.4836875841637489,0.07307363122336606,33.28,8.264,19.724
430,250,29.544,0.4568296777687517,-0.026755462960994222,34.372,8.844,20.12
440,250,27.348,0.44374374725756915,0.023675985482403024,32.268,7.812,18.508
450,250,28.892,0.4603411324934237,0.16850353189316794,33.788,8.656,19.688
460,250,27.224,0.46434675286511906,0.1103010079396948,33.34,8.12,19.388
470,250,27.656,0.46463523286086206,0.3345415101114685,33.388,8.724,19.568
480,250,27.156,0.49708705258506414,0.1321074628664831,31.428,8.664,19.508
490,250,26.98,0.502181171237954,0.04364493095784549,28.52,8.268,18.612
500,250,25.596,0.472534458509142,0.13228217679019275,28.38,8.036,17.972
