tick,population,mean_wealth,gini,moran_i,mean_age,avg_displacement,avg_exploration
10,250,19.072,0.32623825503355697,0.29885029647772604,8.36,4.688,6.664
20,250,26.636,0.37648475747109167,0.12852831386909983,15.904,6.576,11.832
30,250,34.952,0.39311238269626925,0.047250664151830074,23.732,8.048,16.456
40,250,43.756,0.4015010512843953,0.036718737311655716,32.328,8.972,21.16
50,250,52.476,0.4089948929034226,0.11391597653719786,41.496,9.628,25.656
60,250,60.676,0.41394923857868027,0.25490380432322574,49.132,10.132,28.856
70,250,60.52,0.4633607402511566,0.12857016271801083,49.216,9.468,28.44
80,250,51.372,0.533982091411664,0.3033558096052158,42.648,7.736,24.596
90,250,45.268,0.5580203234072634,0.22562314629010471,36.492,7.148,21.052
100,250,34.672,0.5200535302261191,0.20385809911323188,23.84,6.484,14.612
110,250,35.22,0.46798546280522424,0.27431167525518657,25.216,6.7,15.4
120,250,38.948,0.4564399712437095,0.07811450010227905,29.648,7.548,17.8
130,250,45.924,0.44946711958888597,0.10578320526264882,37.544,8.312,21.788
140,250,48.632,0.4487771014969568,0.016160900178898954,41.796,8.736,23.524
150,250,51.564,0.4645122953998915,0.06357534003706602,45.44,8.716,25.096
160,250,45.192,0.5046245353159851,0.37922798908220307,41.144,7.8,22.672
170,250,42.964,0.5127839121124662,0.32382791924618515,38.64,7.44,21.412
180,250,43.648,0.5182895894428152,0.01686848416399742,37.236,7.74,20.936
190,250,40.588,0.5087702769291416,0.174417691444861,35.656,7.928,20.476
200,250,38.744,0.4876745818707413,0.2933042192949535,34.392,7.824,20.096
210,250,37.452,0.4877543522375307,0.15460464854414158,32.632,7.488,19.104
220,250,41.532,0.49350322642781475,-0.04375619228605426,35.752,7.74,20.88
230,250,43.004,0.5001078969398196,0.2967173846211911,38.292,7.848,22.104
240,250,45.496,0.49552804642166337,0.13007585759785525,40.328,7.988,23.156
250,250,43.428,0.5138218660771852,0.06458455352715833,36.76,7.476,21.296
260,250,40.72,0.5120172888015717,0.04439227377500408,35.108,7.904,20.792
270,250,42.44,0.5020033930254477,-0.020388773670455093,35.164,8.292,21.032
280,250,44.316,0.5072179799620904,0.03661915227537477,33.66,8.508,20.872
290,250,47.312,0.5010862360500508,0.04047030285832731,35.888,8.596,22.304
300,250,44.516,0.4856439931709946,-0.1736655676877707,36.404,8.464,22.044
310,250,46.22,0.47219627866724356,-0.0422315456704146,37.496,8.764,22.696
320,250,46.676,0.4722971977033166,0.17628803463479234,36.464,8.352,22.248
330,250,47.792,0.4843481754268497,0.04737082297456403,38.472,8.952,23.476
340,250,41.552,0.48379514824797853,0.127563204417984,34.692,7.816,20.396
350,250,41.084,0.484342712491481,0.12273651509555991,34.032,7.752,20.108
360,250,42.792,0.4854275565526267,0.2781921469257383,34.884,7.812,21.076
370,250,43.964,0.47906068601583107,0.06089381449169641,36.456,8.26,22.172
380,250,44.688,0.4901947726459004,0.028894877917764426,39.188,8.688,23.204
390,250,43.664,0.5046222059362404,0.03243040005899626,38.368,8.584,22.808
400,250,43.868,0.5193752165587673,0.13141321596270436,39.164,8.212,22.56
410,250,43.444,0.5194302550409722,-0.00307191677304357,39.16,8.116,22.836
420,250,39.156,0.5026658494228216,-0.006876495874579033,36.62,7.196,21.4
430,250,41.112,0.4908246740611013,0.11897875539058315,37.864,7.38,21.524
440,250,36.468,0.4730183174289788,0.005929522703862788,34.836,7.152,19.64
450,250,39.664,0.48036385639370716,0.14094103456893603,37.144,8.052,21.424
460,250,42.208,0.4832100075815011,0.11559223216920163,35.656,7.94,20.976
470,250,44.22,0.4867694255992763,0.03619140767488166,36.436,8.12,21.256
480,250,45.516,0.48801511556375776,0.13657791145435227,37.944,8.908,22.632
490,250,47.944,0.4934456866344068,0.015122585063036249,38.12,8.5,22.984
500,250,47.62,0.50170012599748,0.23316767374022962,39.148,8.432,22.912
