tick,population,mean_wealth,gini,moran_i,mean_age,avg_displacement,avg_exploration
10,250,19.1,0.3224,0.1020234753465105,8.304,4.556,6.136
20,250,25.26,0.39237434679334915,0.22294871648811812,16.208,6.34,10.808
30,250,33.156,0.4049545180359513,0.24203570269710514,23.444,7.672,15.232
40,250,41.172,0.41810356552997185,0.3183812607847601,32.2,8.64,19.948
50,250,49.368,0.4315611732296225,0.007195231464965911,41.576,9.788,24.752
60,250,57.16,0.4400968509447165,0.006198701917584186,50.464,9.896,29.004
70,250,59.496,0.46785639370714005,0.0077204060107215235,51.3,9.352,28.12
80,250,54.892,0.5116889892880565,0.1481566284483723,45.984,7.796,24.34
90,250,49.272,0.5468498132813768,-0.046020276167137844,39.096,7.44,21.584
100,250,34.964,0.5226628532204554,0.3649887782410304,24.312,5.972,14.228
110,250,38.896,0.505959687371452,0.28929896395792026,26.832,6.408,16.364
120,250,38.772,0.4662114928298773,0.26325960596830617,29.724,7.252,17.78
130,250,44.596,0.4620974078392681,0.2417487762542994,35.424,8.124,20.952
140,250,49.688,0.4673456770246338,0.1426194173295897,41.064,8.556,24.024
150,250,51.748,0.48703006879492916,0.20572890420767503,44.52,8.784,25.728
160,250,48.58,0.5197908604363937,0.2830716947918236,41.204,8.256,23.324
170,250,45.14,0.5176822330527249,0.19719380183712376,36.24,7.548,20.58
180,250,40.948,0.5018099052456775,0.0072525290102946225,32.932,6.744,18.844
190,250,39.684,0.4975905654671908,0.10911720266854143,31.636,7.392,18.46
200,250,42.824,0.49194844012703154,0.23866275202916698,32.54,7.844,19.46
210,250,46.068,0.4920215333854303,0.19063913338781813,35.088,8.26,20.728
220,250,46.708,0.48880534383831464,0.08940655589344602,37.352,8.364,22.064
230,250,49.472,0.4902962483829236,0.16371467698456363,39.252,8.276,23.144
240,250,49.356,0.4906190128859713,0.1586579773538204,40.344,8.704,23.856
250,250,45.856,0.5107306350314027,0.0320830760364829,39.172,8.624,23.076
260,250,42.784,0.4926252804786837,0.09928271708047061,34.908,7.96,20.388
270,250,38.56,0.4982331950207468,0.14024468148521527,31.576,7.772,19.54
280,250,39.968,0.4812137710168134,0.4170040142588068,33.492,8.264,20.988
290,250,43.08,0.4852664809656453,-0.0952686971504581,35.256,8.668,22.0
300,250,43.368,0.4997646190739715,0.1842907863594886,36.172,8.676,22.292
310,250,44.624,0.4935503764790248,0.09212941484127994,38.64,9.072,23.38
320,250,41.312,0.49748876839659184,0.2166987380240075,36.18,8.124,21.544
330,250,42.408,0.5137694774570836,0.019457016964920436,36.796,8.12,21.096
340,250,45.116,0.5031350297012147,0.0915136626400293,37.356,7.968,21.552
350,250,46.128,0.5098522372528616,0.17230135934365742,38.324,8.008,21.5
360,250,42.696,0.49340978077571673,0.17999392662918198,34.516,7.9,19.948
370,250,43.704,0.5070232473000182,0.17110957056747836,35.924,7.616,20.316
380,250,44.532,0.5102118027485854,0.23296837666106077,36.552,7.712,21.328
390,250,45.308,0.5121416085459523,0.18777706677070985,34.916,7.604,21.056
400,250,43.248,0.5063995560488346,0.19472911069919055,34.896,7.728,21.56
410,250,44.024,0.506535344357623,0.17567782617036257,37.792,8.292,23.436
420,250,43.256,0.5166058812650267,0.030499744615855327,36.668,8.164,22.424
430,250,45.792,0.5050922431865827,0.057387603825403574,37.788,7.956,22.512
440,250,47.456,0.4977997302764665,0.19714717679129132,36.58,8.228,21.468
450,250,46.516,0.490650958809872,0.19109112465536052,36.824,8.092,21.508
460,250,46.656,0.49292935528120707,0.17605201742874602,34.712,7.588,20.46
470,250,43.516,0.49159775714679665,0.09381284288809834,33.388,7.384,19.76
480,250,46.14,0.4894879930645861,0.04281266330191864,35.396,7.472,20.544
490,250,47.384,0.481713996285666,0.034272590777381165,37.876,8.072,21.976
500,250,44.992,0.4951920341394025,0.1400681131556096,38.244,7.852,21.752
