tick,population,mean_wealth,gini,moran_i,mean_age,avg_displacement,avg_exploration,utilitarian_welfare,average_welfare,rawlsian_welfare,nash_welfare,welfare_gini,gini_adjusted_welfare,atkinson_index_05,atkinson_adjusted_05,survival_rate,mean_lifespan_utilization,welfare_std,welfare_median,welfare_max,welfare_min
10,500,14.94,0.31754859437751004,0.061781959188888236,6.366,3.774,5.15,6746.471178413718,13.492942356827436,1.5157165665103982,11.670376419562974,0.27618140305403904,9.766442605391562,0.06459999156697538,12.621298394362698,1.0,0.08059211328341187,6.641599379502291,12.57358468841862,35.4964786985977,1.5157165665103982
20,500,17.396,0.3658712347666131,0.1204726374691823,11.612,4.918,8.374,7706.575045393151,15.413150090786303,1.4422495703074083,12.501778224347852,0.3311864523860084,10.308523592125704,0.09163459726502587,14.000772289631703,1.0,0.14622100070193156,9.294049002788503,14.035623639735142,48.83646178829912,1.4422495703074083
30,500,20.378,0.3760787123368339,0.08009368655321465,17.078,6.38,11.728,8888.342865951996,17.776685731903992,1.0,14.067819365921235,0.3558971294703517,11.450014308422803,0.10347955063782255,15.937162280536775,1.0,0.21531654553823806,11.800727433090799,15.109360734639989,61.25357132445422,1.0
40,500,22.688,0.41091607898448523,0.04382817996454922,23.34,7.166,14.976,10135.874042585614,20.27174808517123,1.148698354997035,15.588896167000504,0.37956658981489055,12.577269794896248,0.11651008167171517,17.909885060139494,1.0,0.2946549493074682,14.613944707462514,16.31774154819845,73.41661937191061,1.148698354997035
50,500,25.142,0.43977265134038657,0.10263354368906193,29.428,7.976,17.83,11258.46253536695,22.5169250707339,1.0,16.554570460383736,0.4088178629138648,13.311603883924844,0.13472369684306584,19.483361683666317,1.0,0.37229118283249285,17.627116899353048,16.68693555754837,84.9764673306675,1.0
60,500,28.266,0.44655331493667294,0.133587388780329,35.004,8.41,20.288,12676.165544721382,25.352331089442764,1.0,18.23534318435778,0.42189976840222587,14.65618847435031,0.14332533456141294,21.71869975413667,1.0,0.4412450918629054,20.508459290410627,18.411932612718005,95.9947915253739,1.0
70,500,29.434,0.4524442481483999,0.17356684439621503,37.47,8.488,21.14,13291.290224491153,26.582580448982306,1.615394266202178,18.940454448311154,0.4317559341795145,15.105393594329852,0.14904237615587645,22.620649494511238,1.0,0.46026375565750777,22.306378172330923,18.394937988475284,106.40488710580918,1.615394266202178
80,500,28.634,0.4689942026960956,0.10458168387459287,37.652,8.108,21.032,13062.196660515758,26.124393321031516,1.3195079107728942,18.058776296286712,0.45167108268086076,14.324760305340563,0.1624890503798666,21.879465458546974,1.0,0.45402604903542787,23.35484893012974,17.45664977781317,119.26441212700459,1.3195079107728942
90,500,27.57,0.47022430177729424,0.12208075622247466,34.286,7.36,19.452,12428.155793446342,24.856311586892684,1.3459001926323562,17.28373359038435,0.4536155643805433,13.58110177798572,0.16424929099126317,20.77368003208764,1.0,0.406834219907658,23.515035310207814,16.453984849885977,130.69047402163633,1.3459001926323562
100,500,22.756,0.4442784320618738,0.17259402316559574,26.604,6.386,15.532,10339.578202537768,20.67915640507554,1.4142135623730951,15.14537492647999,0.42055309513928907,11.982473174051567,0.14386180987144914,17.704215538026602,1.0,0.3180623507914629,18.750759772887434,15.518878425707348,122.27019260637482,1.4142135623730951
110,500,20.462,0.43388192747532006,0.13985376218950646,24.186,6.434,14.232,9326.072198703017,18.652144397406033,1.4142135623730951,13.786720474762904,0.40726219646167294,11.055831101398166,0.1365311535522713,16.105545606604654,1.0,0.29417987316954003,16.086028662679382,14.872050668278499,132.34424808052674,1.4142135623730951
120,500,21.102,0.4387100748744195,0.06849723591755888,26.064,6.574,15.112,9890.147132918124,19.780294265836247,1.0,14.727629979625908,0.40351359548524823,11.798676606872425,0.1335524044846621,17.138588405219643,1.0,0.31809381429213357,16.787176301431924,15.401862695334195,115.54220008291342,1.0
130,500,21.696,0.4224775073746312,0.04697842855671485,27.04,6.858,15.794,9975.885905531177,19.951771811062354,1.838416287252544,15.039253168563416,0.3988742272384864,11.99352424788624,0.12826130853174156,17.392731451048782,1.0,0.33186223681431126,16.06596585021226,15.491933384829668,126.41993513682881,1.838416287252544
140,500,21.948,0.4406947330052853,0.15491230601246334,27.87,6.918,15.634,10128.200592014808,20.256401184029617,1.3195079107728942,15.100212842719202,0.40269013169887313,12.09934832348752,0.1309460678868034,17.60390509944335,1.0,0.3432488449227716,16.047444907621337,15.02394466993449,102.6888504171704,1.3195079107728942
