tick,population,mean_wealth,gini,moran_i,mean_age,avg_displacement,avg_exploration
10,250,15.296,0.320939330543933,0.005428054070175811,6.948,3.832,5.636
20,250,17.428,0.38643011246270365,-0.0013994430507707424,12.164,5.772,8.984
30,250,21.072,0.40923006833712994,0.17884585589937263,17.804,7.388,12.516
40,250,24.76,0.43551534733441044,0.18525362795254544,24.54,8.48,16.408
50,250,28.988,0.45579964123085404,0.026875638189005204,32.052,9.508,20.516
60,250,33.388,0.4617175032945968,0.07906971880232637,38.376,9.956,23.324
70,250,34.696,0.4841641687802629,0.16013426803315706,41.196,9.62,24.444
80,250,33.168,0.5046763145200193,0.14566282085527654,40.536,9.032,23.668
90,250,30.328,0.4859498812978107,0.02269702585237154,34.46,7.768,19.62
100,250,27.296,0.4718487690504103,-0.05239951261251466,30.288,7.708,17.204
110,250,26.884,0.459590537122452,-0.08148460344750474,30.392,8.168,17.78
120,250,27.332,0.4494184106541783,0.15857309189296648,30.312,8.412,18.132
130,250,27.68,0.446336416184971,0.014604798730608118,30.836,8.616,18.592
140,250,28.772,0.46372028360906437,0.21359987373661388,32.384,8.768,19.444
150,250,28.468,0.45992243923001275,0.2697960351791165,33.704,9.096,20.604
160,250,28.152,0.45568286445012784,0.1292362103306398,33.424,8.664,20.124
170,250,28.32,0.4559830508474576,-0.00310968559158538,33.524,8.564,20.248
180,250,29.192,0.4651674431351056,0.13897475534890336,32.284,8.524,19.324
190,250,29.688,0.4672508757747238,0.07592198125684067,33.14,9.016,20.424
200,250,30.456,0.46056737588652474,-0.08742575980321607,32.064,8.636,19.64
210,250,29.8,0.46741476510067104,0.1789306818062125,31.02,8.288,18.82
220,250,31.244,0.4608890026885162,0.09601200217665737,31.68,8.564,19.184
230,250,32.888,0.46158696180977854,0.24059505729662525,32.976,8.724,20.004
240,250,32.516,0.4690451470045516,0.11764949346412551,34.224,8.656,20.62
250,250,30.236,0.4726006085461041,0.17907874715997074,32.892,8.508,19.812
260,250,30.952,0.4732116826053243,0.5023994030992125,33.6,8.572,20.44
270,250,30.304,0.47801161562829986,0.12767305582366156,33.364,8.444,20.404
280,250,28.568,0.4769666760011202,0.06567461538783084,31.912,8.46,19.432
290,250,28.788,0.47000972627483684,0.026821840331025727,32.024,8.7,19.116
300,250,28.324,0.46453382290636913,0.06365851274664593,32.928,9.348,20.184
310,250,29.808,0.45226731078905,0.25467181551294493,32.644,9.076,19.86
320,250,29.888,0.4602698072805138,0.1942918271467223,31.248,9.08,19.044
330,250,31.888,0.44187155042649273,0.09895697882325157,32.736,9.204,20.212
340,250,31.632,0.45801416287303987,0.1063047843106085,32.42,8.984,20.244
350,250,33.608,0.47740252320875975,0.25009461326595767,32.848,8.876,20.076
360,250,33.82,0.48527735068007094,0.10652798953787776,33.868,9.032,20.512
370,250,31.484,0.4873815271248889,0.044835661371292,31.316,7.616,18.716
380,250,31.336,0.499413837120245,0.12197761103637586,31.484,7.984,19.108
390,250,30.684,0.4966106113935602,0.0881310859606807,32.516,8.444,19.62
400,250,30.624,0.4706238244514107,0.05336335939687672,31.616,8.284,18.924
410,250,28.696,0.4687103429049344,0.027314070874813898,31.624,8.156,18.584
420,250,30.152,0.47614858052533826,0.0814385182632662,32.624,8.408,18.976
430,250,28.732,0.46786635110678,0.1462213346534213,29.556,7.96,17.336
440,250,30.052,0.46325622254758425,0.053893040214730126,32.096,8.728,18.948
450,250,30.872,0.45393832599118933,0.197716218043485,31.664,8.52,19.176
460,250,29.78,0.43374345198119535,0.11180769895203706,29.852,8.34,18.448
470,250,30.54,0.4589920104780616,0.09850222727260056,31.792,8.624,19.608
480,250,30.036,0.45697323212145435,0.10286094241620869,30.732,8.196,18.436
490,250,27.584,0.4637598607888631,0.29221081457343745,29.848,8.004,17.46
500,250,28.264,0.47048966883668264,0.06648105830013602,30.14,8.048,17.428
