tick,population,mean_wealth,gini,moran_i,mean_age,avg_displacement,avg_exploration
10,250,16.74,0.3844081242532855,-0.0120883391922395,8.392,4.408,6.588
20,250,23.196,0.40610381100189685,0.053726373879440174,15.328,5.844,10.844
30,250,30.684,0.4092676313388084,0.05135595307125656,22.044,7.152,15.04
40,250,38.24,0.42033723849372384,0.1522227722702154,30.68,8.168,19.756
50,250,46.172,0.4234251061249241,-0.0009547957751838228,39.524,8.58,24.244
60,250,53.968,0.4369890305366142,0.031599618381738054,48.856,9.592,28.916
70,250,54.768,0.47887642418930754,0.025019344444890082,49.884,9.28,29.088
80,250,52.432,0.5036563930424169,-0.03412877237213793,46.368,8.688,26.804
90,250,46.344,0.5337338166752978,0.1926348942332004,38.968,7.08,22.628
100,250,35.544,0.5225280216070223,0.11727898857016601,26.504,6.216,15.696
110,250,37.06,0.5105973016729628,0.2250925866186015,27.756,6.808,16.904
120,250,38.992,0.484618793598687,-0.0009663143863354635,29.888,7.488,18.132
130,250,39.548,0.4633449984828564,0.21005842705257496,32.512,7.788,19.1
140,250,43.336,0.4658201956802659,0.0529262460444572,37.504,8.436,21.836
150,250,48.508,0.4808981611280614,0.2553402636432551,41.912,8.952,24.744
160,250,48.088,0.505296955581434,0.13764955384769734,41.872,8.528,24.556
170,250,47.696,0.5250150956055015,-0.02344708226741783,40.048,8.092,23.0
180,250,44.492,0.521473343522431,0.1264003660674027,36.408,7.824,21.016
190,250,46.036,0.5227870362325138,0.056349476436453994,36.596,8.328,21.78
200,250,42.592,0.4995942900075132,0.07501354167218546,33.032,8.152,20.728
210,250,43.088,0.47239361307092453,0.19737709863158656,34.836,8.904,21.64
220,250,49.124,0.4708004234182883,0.0522927511377099,36.744,8.584,22.024
230,250,49.388,0.48727917712804736,0.34051711937380985,35.7,8.012,21.312
240,250,53.02,0.49032516031686146,0.03336601873726268,37.084,8.136,21.792
250,250,51.872,0.5116310919185687,0.07412446542274265,37.904,8.064,21.876
260,250,49.448,0.5277624979776736,0.38983837100098145,36.292,7.368,21.248
270,250,44.404,0.5378214575263489,0.02783421258611214,35.82,7.16,20.036
280,250,45.708,0.5336858318018727,0.0061672462947364795,38.788,7.376,20.792
290,250,43.672,0.5101894119802162,0.004150687989653667,36.9,7.3,20.388
300,250,42.892,0.5131634803692997,0.09861466314074877,36.16,7.4,20.548
310,250,39.972,0.48297047933553494,0.28817219662522214,35.072,7.784,20.084
320,250,42.34,0.477346811525744,0.1348235873806421,34.8,8.148,21.036
330,250,43.048,0.4964638543021742,0.3341951961109199,36.096,7.812,21.496
340,250,46.324,0.4913838183231154,0.26395599225439026,37.216,7.904,22.012
350,250,46.968,0.4899628683358883,0.08668661828059543,36.172,8.052,21.516
360,250,47.092,0.5067041535717318,0.0959859242884663,38.048,7.9,22.196
370,250,42.168,0.5083164484917473,0.10331986261348997,36.396,7.792,21.136
380,250,42.508,0.5071011574291897,0.0904427774691044,35.448,7.68,20.42
390,250,41.928,0.5050654455256631,0.11386502410590929,36.4,8.144,20.652
400,250,43.904,0.48948396501457725,0.34576607836890333,37.804,8.732,21.652
410,250,44.58,0.5093624046657694,0.15132790582527636,37.176,8.22,21.352
420,250,44.36,0.511565734896303,0.25331312041975,36.068,8.532,21.572
430,250,41.144,0.4734839587789228,0.26637335519146477,35.592,8.404,21.196
440,250,40.952,0.4853408868919711,0.19685532496437558,37.068,8.784,21.628
450,250,43.528,0.46725528395515536,0.011541353274622159,37.468,8.752,22.264
460,250,46.096,0.4673245400902464,0.28195637387015454,38.596,9.288,23.34
470,250,47.092,0.4802048755627282,0.0418914264336972,37.612,9.348,23.244
480,250,47.412,0.47852628026659927,0.041642252995699694,37.96,9.028,23.044
490,250,49.296,0.4967594936708861,0.2155243707248992,38.796,8.944,23.532
500,250,44.64,0.493653046594982,0.05988231497420269,35.312,8.128,21.196
