tick,population,mean_wealth,gini,moran_i,mean_age,avg_displacement,avg_exploration
10,250,14.992,0.3189348986125933,0.1941705604561783,6.9,4.364,5.604
20,250,17.484,0.37469595058339045,0.12442270845409478,11.972,5.824,8.968
30,250,21.556,0.37241417702727775,0.03267393126137828,17.492,7.148,12.604
40,250,25.516,0.3797704969430946,0.11573507950574281,23.668,7.768,15.412
50,250,28.544,0.4206087443946189,0.05939069967967676,30.948,9.052,19.316
60,250,32.94,0.41278591378263507,-0.01290454858691188,37.856,9.176,22.444
70,250,34.312,0.42859594311028215,0.04857771485672824,40.832,9.52,24.224
80,250,34.16,0.4626229508196722,0.22715128682208405,40.804,8.796,23.324
90,250,32.392,0.5028125463077302,0.08075033367966473,37.1,8.384,21.38
100,250,27.58,0.47976388687454685,-0.03172066034982304,29.78,7.324,18.08
110,250,27.344,0.44717027501462847,0.04044842249334057,27.584,7.828,17.124
120,250,26.9,0.4569177695167286,0.03396047520114611,26.44,8.324,16.904
130,250,26.7,0.45595385767790253,0.12397006112249147,27.732,8.96,17.848
140,250,27.208,0.4501593648926787,0.07250815506030676,28.792,8.736,18.456
150,250,28.644,0.45706074570590705,-0.07619176145494935,31.1,9.044,19.392
160,250,30.52,0.4549231979030144,-0.0703911736533029,33.856,9.272,20.844
170,250,31.352,0.4663618269966827,0.09214465593532631,33.764,9.056,20.04
180,250,30.372,0.4740329250625577,-0.023417240853874786,33.172,9.084,20.052
190,250,28.548,0.48423427210312453,0.28713941859821,30.076,8.408,17.968
200,250,28.272,0.4933186191284664,0.10995848617027357,30.316,8.308,18.196
210,250,27.688,0.4855105460849465,0.3157318838576633,30.676,8.512,18.584
220,250,26.82,0.48634213273676363,0.015025204259810857,30.14,8.208,18.236
230,250,25.488,0.4756082862523541,0.02854044050057038,28.26,8.384,17.648
240,250,27.436,0.45252135879865873,0.10299881065615592,29.076,8.572,18.108
250,250,28.048,0.4361152310325156,-0.03142230874710765,29.588,8.86,18.708
260,250,29.192,0.45636832008769534,0.10070826576128311,32.828,9.272,20.064
270,250,29.908,0.4545165173197807,0.1411765373276684,33.08,9.052,20.38
280,250,32.672,0.46580117531831533,0.10787370552598216,34.024,9.276,20.74
290,250,32.244,0.4576628209899516,0.1774504119233309,34.724,9.368,21.092
300,250,33.048,0.4835332849189058,0.026352660964583243,35.936,9.52,21.116
310,250,31.776,0.4836495468277946,0.04356288875494413,33.696,8.96,20.384
320,250,30.88,0.478881865284974,0.3277806004086633,32.828,9.108,20.292
330,250,28.74,0.4645405706332637,0.022790541565492733,30.636,8.82,18.956
340,250,29.772,0.460236463791482,-0.004453030800999573,31.344,8.48,19.088
350,250,28.424,0.471285111173656,0.23088363111452967,30.924,8.088,18.836
360,250,29.22,0.44026447638603705,0.28080969524526805,32.032,8.44,19.168
370,250,28.74,0.44372832289492004,-0.07869938097493141,32.932,8.32,19.72
380,250,29.484,0.43705820105820115,-0.07410552608947342,32.744,8.852,19.884
390,250,29.476,0.44696702401954136,-0.04112610729080654,32.868,8.864,19.936
400,250,31.488,0.4554105691056911,0.28031145837354127,34.416,8.72,20.884
410,250,32.412,0.4592121436504999,0.22014796572154677,35.72,8.82,21.428
420,250,31.744,0.467577620967742,0.009797549335140833,34.368,8.504,20.288
430,250,31.032,0.4529868522815159,0.2114474450539486,32.716,7.952,19.048
440,250,30.84,0.4577722438391698,0.04655169220122135,32.06,7.876,18.636
450,250,30.708,0.4546447831184057,-0.02581877792890478,32.52,8.008,19.236
460,250,31.396,0.4524657918206141,0.31639171206922645,32.112,7.98,18.868
470,250,30.348,0.45649927507578747,0.15386312748923167,29.736,7.412,17.224
480,250,29.288,0.4578202676864245,-0.0021433498990872193,30.624,7.788,17.688
490,250,29.416,0.4537372858308404,0.27475959724471144,31.44,8.216,18.792
500,250,29.78,0.4529036937541975,0.04550463125944055,31.58,8.408,19.036
