tick,population,mean_wealth,gini,moran_i,mean_age,avg_displacement,avg_exploration
10,250,14.56,0.34295384615384616,0.07367877240356244,7.104,4.372,5.928
20,250,17.072,0.3725154639175259,0.023722422691934284,13.092,6.488,9.912
30,250,20.956,0.3868868104600114,0.0163130973860633,18.984,7.848,13.592
40,250,25.608,0.3858081849422055,0.060739225904055776,25.268,8.48,17.164
50,250,30.02,0.4075005996002665,0.03680562352516998,32.532,9.62,21.096
60,250,34.432,0.4186301115241635,0.1541899181341881,40.024,10.488,24.58
70,250,35.888,0.4479598751671867,0.16839879416108253,43.592,10.456,26.22
80,250,35.36,0.4644588235294118,0.1575448477859328,40.72,9.408,23.7
90,250,32.372,0.49199209193129856,0.1912353419044003,34.016,8.14,19.236
100,250,26.408,0.5051838836716147,0.16425049858750615,28.592,7.632,16.672
110,250,25.564,0.46270380222187457,-0.03375332301598696,28.108,7.532,16.508
120,250,25.888,0.45239307787391847,-0.01731909584998476,28.46,7.808,17.104
130,250,26.132,0.4542727690188275,-0.02412095254719008,26.448,7.644,16.972
140,250,28.56,0.44162913165266104,0.06006451991927239,29.344,8.412,18.276
150,250,30.32,0.46518733509234833,-0.010037181634176037,32.16,8.888,19.832
160,250,30.4,0.4877105263157895,-0.014923752011162413,33.784,8.792,20.168
170,250,31.064,0.45781406129281477,0.046000217915755065,33.376,8.476,19.876
180,250,31.144,0.4774425892627794,0.20054840339593455,32.744,8.972,20.172
190,250,29.92,0.48399358288770045,0.07750167099587882,31.44,8.356,19.44
200,250,29.372,0.47148522402287885,0.10016555823999218,30.852,8.328,19.404
210,250,29.024,0.45730760749724375,0.05984763811493514,31.36,8.348,19.336
220,250,29.932,0.4596161967125485,0.1793659794019591,30.996,8.424,18.804
230,250,29.84,0.4466005361930294,0.09002810101970825,30.528,8.376,18.752
240,250,30.836,0.45349228174860556,0.18495382370932917,32.344,8.492,19.78
250,250,31.38,0.4476242192479287,0.1736497135575551,33.908,9.064,20.408
260,250,29.14,0.4706805765271105,0.2329275725450974,32.68,9.296,19.824
270,250,31.016,0.4695187000257932,0.2114711477527815,32.784,9.224,19.6
280,250,30.268,0.45117430950178417,0.19192094216955013,31.572,8.78,19.02
290,250,29.372,0.46097180988696707,0.36351422033351416,32.296,8.6,19.356
300,250,30.756,0.4460143061516453,0.16737425890901927,32.968,8.72,19.668
310,250,31.16,0.4432770218228499,0.16687385498344995,32.536,8.76,19.224
320,250,31.656,0.4586636340662118,0.015469681363951777,33.72,8.54,19.852
330,250,32.444,0.45402687708050804,-0.01065237815711084,33.04,8.08,19.364
340,250,31.98,0.466177861163227,0.1332944139429004,31.064,7.856,18.752
350,250,31.764,0.4545951391512404,0.08887904505782303,31.232,8.38,19.032
360,250,31.536,0.46968949771689505,0.005449217837160867,32.244,8.5,19.76
370,250,30.768,0.4735351014040561,-0.02692823618531328,31.96,8.44,19.948
380,250,29.216,0.47321358159912386,-0.01837059290119815,31.628,8.428,19.74
390,250,29.228,0.48849979471739435,-0.028397076469379282,32.76,8.404,20.396
400,250,28.748,0.4617531654375957,0.13409605828840085,32.624,8.572,20.152
410,250,27.332,0.44165608078442853,0.09755047270439819,32.824,8.476,20.528
420,250,26.196,0.4558637959993892,-0.08337720967978124,30.476,8.508,19.328
430,250,27.616,0.43393163383545774,0.09190972045131647,28.644,8.556,18.216
440,250,28.796,0.48445895263231,-0.033734652046193546,32.36,8.544,19.704
450,250,29.436,0.44400217420845234,-0.0009488384255742958,31.836,8.528,19.9
460,250,28.544,0.4570269058295964,0.0228360125664577,31.888,8.64,19.82
470,250,27.724,0.44821295628336455,0.006016736395536463,29.088,7.94,17.972
480,250,28.26,0.4527564048124557,0.09293553918659035,28.24,7.508,17.332
490,250,28.936,0.4456289742880841,-0.05949865545047117,29.212,7.932,17.728
500,250,30.628,0.46088389708763233,0.0905736029455409,31.568,7.992,18.764
