tick,population,mean_wealth,gini,moran_i,mean_age,avg_displacement,avg_exploration
10,250,14.712,0.323721587819467,0.12141053999442447,6.508,4.384,5.388
20,250,17.888,0.37243828264758494,0.10140318060793868,11.312,5.848,8.584
30,250,21.556,0.40547559844126924,-0.010845486071423747,16.996,7.032,12.04
40,250,25.496,0.4274339504235958,0.024790141507143235,23.26,8.296,15.5
50,250,30.16,0.4422217506631301,0.3196571956998394,30.712,9.604,19.492
60,250,35.088,0.4493734610123119,0.054392264098160746,37.464,10.572,22.972
70,250,38.108,0.46166096357720154,0.22383719468169472,41.26,10.6,24.424
80,250,38.136,0.47583134046570175,0.07518453241473794,41.396,10.308,24.056
90,250,31.316,0.4825111763954528,0.10726521217278825,35.516,8.7,20.764
100,250,28.392,0.4811372217526064,0.125961811017457,31.356,8.116,19.156
110,250,25.552,0.4667789605510331,0.10469385814745893,29.388,7.976,17.808
120,250,24.18,0.46144913151364775,-0.04786491893670556,27.792,7.76,17.18
130,250,23.332,0.40058631921824106,-0.03759072356678056,27.268,8.084,16.94
140,250,24.224,0.41790885072655226,0.009357016354510896,30.332,7.9,18.104
150,250,26.972,0.42359839833901813,-0.05040984062594309,33.0,8.56,19.572
160,250,28.32,0.4407502824858758,0.03514320048048765,33.44,8.552,19.544
170,250,28.4,0.46216676056338035,0.08432068593393627,34.604,8.204,20.068
180,250,30.44,0.4473713534822601,0.16752128999608815,35.22,8.732,20.552
190,250,29.584,0.4459459167117361,0.4504049306780757,32.436,8.624,19.28
200,250,28.032,0.4586404109589042,0.269407782990668,28.64,7.86,17.132
210,250,28.6,0.48267412587412584,-0.14304904766476842,29.268,8.12,17.52
220,250,29.348,0.4834395529507973,-0.02749897431461506,31.428,8.54,18.788
230,250,28.708,0.46595346244949143,0.13983882012081197,32.296,8.248,19.24
240,250,28.716,0.4877620838556902,0.07618640759182485,32.592,7.608,18.476
250,250,28.244,0.49102450077892645,0.23863992084167493,31.752,7.424,18.296
260,250,26.256,0.48619500304692265,0.327178268971268,29.872,7.396,17.216
270,250,26.604,0.483120733724252,0.0029757396499240844,31.02,7.732,17.82
280,250,26.676,0.4844954266006898,0.1257006170161472,31.676,8.428,18.932
290,250,27.756,0.47003948695777487,0.023263807343030022,30.324,7.92,17.976
300,250,28.14,0.44892167732764743,0.06718321699208825,31.04,8.364,18.344
310,250,29.2,0.44094684931506856,0.24061064857223827,32.016,8.632,18.708
320,250,29.656,0.4496681953061774,0.14267643787136933,32.328,8.664,18.936
330,250,30.0,0.4686954666666667,-0.07847120489706043,32.64,8.572,19.1
340,250,29.156,0.46915790917821365,0.12143216977123952,31.188,8.092,18.18
350,250,29.608,0.4712618211294244,-0.06988815642725114,33.388,8.484,18.608
360,250,28.44,0.44544472573839666,0.12525205075554713,33.416,8.296,18.412
370,250,29.084,0.4547253472699766,0.0261329655205946,32.356,8.264,17.892
380,250,27.524,0.4482551954657754,0.2333976047554482,31.732,8.456,17.9
390,250,29.64,0.4793759784075573,0.15989789659702588,30.764,8.176,18.548
400,250,29.584,0.48061114115738235,0.1620687512407554,31.928,8.116,18.956
410,250,30.432,0.4774773922187172,0.323732055517069,29.556,8.132,18.312
420,250,30.744,0.460664064532917,0.4532863228514497,30.932,8.448,19.064
430,250,29.888,0.4538029978586724,0.11255621701033511,32.176,8.452,19.584
440,250,30.12,0.46579017264276223,0.18771693736149492,33.744,8.592,20.408
450,250,30.84,0.4614132295719844,0.0019053243483894932,34.224,8.372,20.756
460,250,30.888,0.45011344211344206,-0.0044335804983511124,33.176,8.572,19.976
470,250,29.232,0.49285276409414336,0.22410463941695177,31.564,8.744,19.548
480,250,28.6,0.4734612587412588,-0.053565250132291346,29.264,7.752,18.36
490,250,28.524,0.4825572850932549,-0.08702689947701547,31.016,8.032,19.184
500,250,28.884,0.4614878825647417,0.024781245743532354,32.116,8.772,19.588
