tick,population,mean_wealth,gini,moran_i,mean_age,avg_displacement,avg_exploration
10,400,15.8375,0.3605355169692186,0.026766928220754282,7.5575,8.0325,6.5525
20,400,20.7975,0.37473704772208194,0.06512618847781416,13.655,9.9625,10.6575
30,400,26.7775,0.37791079264307736,0.0791928974552626,20.105,10.68,14.835
40,400,32.5775,0.391011242421917,0.04921172374014218,27.33,11.9625,19.16
50,400,39.4775,0.3846024634285352,0.1475397463282268,34.275,12.5325,23.0325
60,400,46.755,0.37583841300395693,0.1133323799269542,41.1875,12.68,26.685
70,400,48.25,0.40226839378238344,0.07376010277218431,43.2425,12.845,27.2075
80,400,45.15,0.44322148394241423,0.167763563806345,40.2675,11.7875,25.125
90,400,43.25,0.47993786127167626,0.09410769430295324,36.8,11.0675,23.09
100,400,37.3725,0.47898270787343633,0.10435784585635927,30.9475,10.11,19.4225
110,400,35.845,0.4606925652113265,0.058373017346887074,29.9775,10.705,19.22
120,400,36.9775,0.4588954431749037,0.0015544105043396018,31.5175,11.19,20.1325
130,400,39.825,0.4569240426867547,0.12803721736634233,33.4775,11.7375,21.6225
140,400,40.2125,0.45152735467827165,0.07358923298952603,34.22,11.4675,22.075
150,400,42.47,0.4576377442900872,0.06578416169228689,36.5125,11.66,23.3825
160,400,43.0525,0.46100792636896815,0.10074507229510515,36.275,12.0325,22.8575
170,400,43.3575,0.4612790463011014,0.062466209223728135,36.3675,11.485,23.145
180,400,42.53,0.45996884552080886,0.1413450033414036,34.7575,11.215,22.005
190,400,40.3775,0.4568963222091511,0.05544701020845508,32.8925,10.8375,20.9625
200,400,40.4525,0.4377747049008096,0.0720488386743117,32.6375,11.045,21.0525
210,400,42.485,0.4353780746145699,0.06182528365098076,35.4225,11.8275,22.7625
220,400,43.1925,0.44633776118539115,0.08839142622503454,35.7325,11.425,23.085
230,400,43.345,0.44440910139577805,0.07125668641619634,36.195,11.3975,23.46
240,400,41.0375,0.44322494669509593,0.12806237429926395,34.465,11.5425,22.385
250,400,40.7275,0.43780047265361244,0.07369868937425889,36.02,11.585,22.8425
260,400,39.4525,0.4514778847981751,0.005042679682215327,34.47,11.605,22.245
270,400,39.4225,0.4597315936330777,0.03729872744575535,32.99,10.98,21.3875
280,400,38.04,0.4649056913774974,0.036711003988838815,32.0425,10.7675,20.7925
290,400,39.055,0.4561384585840482,0.09916413132606869,33.8175,11.035,22.0775
300,400,38.06,0.45599481082501314,0.07974863756548237,33.74,10.6875,21.615
310,400,38.7475,0.4409831279437384,0.07862845676804046,33.675,10.54,21.595
320,400,39.2725,0.4470286141702209,0.01254351498852831,35.0325,10.7075,21.865
330,400,38.1825,0.44937782361029277,0.07515215838797842,34.335,10.8675,21.04
340,400,38.58,0.45585374546397106,0.047266879938027515,33.8575,11.48,21.1925
350,400,37.3875,0.44552373788030764,0.044150599453341335,32.555,11.3025,20.5425
360,400,39.89,0.4419187139633993,-0.023320782949510246,35.0075,11.615,22.03
370,400,39.73,0.4408891266045809,0.0504549960017916,34.2625,11.44,22.03
380,400,41.135,0.43239820104533866,-0.021347420194402507,36.215,11.2575,22.955
390,400,41.1275,0.42868594614309163,0.06683937596682295,36.4825,11.735,23.44
400,400,40.2825,0.43371020294172413,0.14501018785298775,36.2925,11.7325,23.5425
410,400,40.38,0.4416019687964339,0.0679929908913516,36.2025,11.3925,23.295
420,400,38.0175,0.4309332873019005,0.06132716882501058,34.9175,11.12,22.2125
430,400,37.6125,0.44924775672981054,0.0525880913372881,34.7725,11.0125,22.0075
440,400,38.685,0.4570250096936799,0.038936071195645024,33.385,10.72,21.7575
450,400,38.6025,0.45598876368110886,0.08253099040401239,34.1225,10.39,22.0
460,400,39.62,0.4661736496718829,0.02950365758113245,34.7625,10.925,22.4925
470,400,38.6675,0.4668899915950089,0.11402839623740613,33.2575,10.7675,21.7
480,400,38.32,0.4643019311064718,0.10749821076232308,33.34,11.12,21.5
490,400,37.28,0.4645047612660944,0.08951847688947166,32.9725,11.2575,21.47
500,400,37.4375,0.44859582637729556,0.011223771652899079,33.5675,11.73,21.725
