tick,population,mean_wealth,gini,moran_i,mean_age,avg_displacement,avg_exploration
10,250,14.42,0.31170596393897365,-0.0730927886073598,6.508,3.968,5.316
20,250,17.172,0.35872257162823207,0.09541716916415702,12.016,5.824,9.272
30,250,20.304,0.3902773837667455,0.11608168731226606,17.736,7.408,12.528
40,250,23.772,0.4301214874642436,0.11734837497882067,24.128,8.072,15.836
50,250,28.264,0.4276218511180301,0.12549343541606825,31.436,9.432,19.368
60,250,32.136,0.437864077669903,0.023041921218679855,38.592,10.288,22.82
70,250,32.48,0.4738443349753694,0.2100034079120731,41.052,9.536,23.304
80,250,34.092,0.5014905549689077,0.326279141073539,40.284,9.052,22.712
90,250,31.428,0.5085712103856435,0.1166626953549322,37.972,8.664,21.652
100,250,25.156,0.4586567021784067,0.00822362000803904,27.864,7.124,16.34
110,250,23.864,0.44288568555145824,0.1706774029564278,25.16,7.316,15.412
120,250,23.284,0.4276248067342381,0.019805909468841514,24.836,7.784,16.176
130,250,24.656,0.428711226476314,0.1918146537402974,26.432,8.084,17.064
140,250,27.644,0.42546606858631164,0.17262453912924552,31.248,9.044,19.596
150,250,30.292,0.440472732074475,0.28506391642672313,34.692,9.424,21.388
160,250,31.148,0.44669063824322586,0.00835240080187055,35.912,9.252,21.232
170,250,30.82,0.4617983127839065,0.16703961602761722,35.46,9.124,20.964
180,250,31.576,0.4763030149480618,0.10423825022142161,33.984,8.748,20.5
190,250,32.084,0.49577808253335,0.22710475356145088,32.276,8.38,19.616
200,250,28.096,0.49361389521640087,0.17776112160196747,27.548,7.432,17.612
210,250,28.5,0.492066245614035,0.11996270422863413,28.412,7.68,17.576
220,250,28.188,0.4497896977437208,0.343976430968662,28.728,7.452,17.332
230,250,28.656,0.4505583472920156,0.35432033481613345,31.228,8.108,18.644
240,250,29.184,0.4538771929824561,0.37550070880452735,31.016,7.476,17.952
250,250,28.832,0.47251609322974475,0.2692334182376005,31.884,8.112,18.168
260,250,30.456,0.47975098502758073,0.16064913263133795,34.428,8.736,19.768
270,250,30.504,0.47234198793600846,-0.10737547743785679,34.256,8.1,20.076
280,250,29.328,0.4796017457719586,0.028554866702767703,32.992,7.764,19.38
290,250,31.228,0.4678114512616882,-0.21017761761154818,33.884,8.364,20.204
300,250,30.66,0.46740195694716236,0.10969083084319331,31.716,8.372,19.0
310,250,29.372,0.4643927550047664,0.09260168923149335,30.74,8.128,18.412
320,250,30.88,0.4560290155440414,0.004211518166398018,30.944,8.512,19.26
330,250,31.112,0.466786320390846,0.19807146292932684,34.056,9.3,20.612
340,250,30.94,0.4684178409825468,0.15708301534318356,34.564,9.24,20.52
350,250,31.872,0.475117469879518,0.15004822213076377,33.908,8.812,19.956
360,250,30.488,0.467312516399895,-0.07857660107165673,33.948,8.656,19.592
370,250,26.384,0.42221467556094594,-0.035798530599247216,30.588,8.316,17.852
380,250,26.272,0.4319707673568818,0.13628854578248278,32.04,8.5,18.64
390,250,24.476,0.4289086452034647,0.1030197485795039,28.804,7.192,16.048
400,250,26.256,0.4271870810481413,-0.051737812655827886,29.256,7.78,16.62
410,250,26.924,0.4363601247957214,0.15563038675055443,29.608,7.664,16.584
420,250,26.78,0.44161374159820754,0.14972509610643628,30.132,7.848,17.336
430,250,27.932,0.46760933696119156,0.005396092457096033,32.82,8.192,19.04
440,250,30.424,0.45438758874572716,0.13857474863410618,33.06,8.084,19.076
450,250,31.292,0.4809505304870254,-0.16259902755002867,32.176,8.076,18.724
460,250,31.052,0.4846791188973334,-0.010455893621491118,31.3,8.088,18.272
470,250,29.384,0.46912169888374633,0.1611838414110529,29.892,8.236,18.152
480,250,28.024,0.4537082500713674,0.08930167154034983,30.14,8.772,18.688
490,250,29.612,0.46022801566932325,0.11617835867366129,33.568,9.052,20.216
500,250,28.86,0.46259681219681226,0.012216621890948515,33.08,8.788,19.604
