tick,population,mean_wealth,gini,moran_i,mean_age,avg_displacement,avg_exploration,utilitarian_welfare,average_welfare,rawlsian_welfare,nash_welfare,welfare_gini,gini_adjusted_welfare,atkinson_index_05,atkinson_adjusted_05,survival_rate,mean_lifespan_utilization,welfare_std,welfare_median,welfare_max,welfare_min
10,100,14.95,0.2758729096989967,0.01836295784842791,6.0,3.37,4.8,1326.799823411147,13.267998234111468,1.615394266202178,11.693854493964787,0.2595421042626549,9.824394053076988,0.0564637577184085,12.518837196412326,1.0,0.07729996263375599,6.014636535298596,12.350101986614309,26.448815405249213,1.615394266202178
20,100,16.38,0.30749694749694756,-0.008766016377814594,10.81,5.15,7.63,1430.4266062016966,14.304266062016966,1.0,12.038779700697697,0.2863614490048312,10.208075705547158,0.0729080894580042,13.26136935233634,1.0,0.13875098041387546,7.224178609360062,13.173104697539415,30.478978617064534,1.0
30,100,18.14,0.33546857772877625,0.05526700919661479,16.47,6.33,9.67,1588.4849331870132,15.884849331870132,1.5518455739153598,12.996104561339418,0.3185386759929749,10.824910457348327,0.08657589358545004,14.509604306493237,1.0,0.21121287960869897,8.849124935029042,15.786028993618789,35.22467708305426,1.5518455739153598
40,100,20.35,0.33915970515970506,0.12563725116620467,22.18,7.29,11.93,1772.4130413820997,17.724130413820998,1.5874010519681994,14.338724684944495,0.31339352470187,12.169502711158021,0.08821265545808488,16.160637804332442,1.0,0.2835161370953013,9.716966004354042,17.400369990007572,39.987498046264406,1.5874010519681994
50,100,22.5,0.3274755555555555,-0.015894326128981246,26.37,7.35,12.79,1859.9735230451922,18.599735230451923,1.6437518295172258,15.262309334172333,0.3176559466163309,12.691418729009598,0.08566442547727127,17.006399597905897,1.0,0.3387995173758116,10.555926212067034,16.899216441735668,50.00000000000001,1.6437518295172258
60,100,22.86,0.373517060367454,0.23951654780356935,31.34,7.5,13.42,1948.7566511036136,19.487566511036135,1.7099759466766968,15.901507289573301,0.3214466635806841,13.223353274756898,0.08793986012384514,17.77383263790149,1.0,0.4062830421031758,11.430716902013183,16.50740033846599,62.0,1.7099759466766968
70,100,23.08,0.39125649913344884,-0.05073380386485066,33.29,7.3,13.65,1920.9229890301187,19.209229890301188,1.0,15.293722506287269,0.3467805192263558,12.54784317500411,0.09974665398774984,17.293173483062173,1.0,0.41870155263326814,12.438315047819525,16.19170680919455,70.45565981523414,1.0
80,100,23.63,0.41528988573846815,0.2855575719686398,33.54,7.38,13.17,1909.895013249301,19.09895013249301,1.8721712305548575,15.122191484287384,0.3519813743480409,12.376475416253422,0.102989938336564,17.131950436054442,1.0,0.4112571781687931,12.856597347323184,15.728411847304756,75.8946638440411,1.8721712305548575
90,100,24.0,0.4136833333333334,0.12415575058058793,28.44,6.54,11.2,1868.1666545281118,18.681666545281118,2.491461879231035,14.780209922491938,0.36084870455887774,11.940411373415502,0.10617109909323241,16.698213475275352,1.0,0.33853408441838767,13.064662099386576,15.60408351516569,77.89736837660179,2.491461879231035
100,100,20.96,0.4169179389312978,-0.18198139337487992,22.26,5.49,9.43,1690.2017445637161,16.90201744563716,2.29739670999407,13.898365268943811,0.3356137886206436,11.22946733537466,0.08979232311016772,15.384346033944816,1.0,0.26879931803554785,10.518235863920832,14.617435981240998,50.19960159204453,2.29739670999407
