tick,population,mean_wealth,gini,moran_i,mean_age,avg_displacement,avg_exploration,utilitarian_welfare,average_welfare,rawlsian_welfare,nash_welfare,welfare_gini,gini_adjusted_welfare,atkinson_index_05,atkinson_adjusted_05,survival_rate,mean_lifespan_utilization,welfare_std,welfare_median,welfare_max,welfare_min
10,100,12.21,0.32411957411957415,0.3067067096066039,4.81,0.4,1.44,1098.1949656688078,10.981949656688078,1.7320508075688772,9.270418702632117,0.30052995086062984,7.681544866009699,0.07520254963503359,10.156079042541553,1.0,0.061533124569000036,5.79048669140409,10.465522183015551,27.0,1.7320508075688772
20,100,13.26,0.2872699849170437,-0.2576425877863287,6.33,0.48,1.51,1083.0676960729725,10.830676960729726,2.1406951429280725,9.483928149790488,0.2716445447378695,7.8885826485293675,0.06070779086462452,10.173170488875439,1.0,0.08034340281773454,5.267849550812475,9.9460874432487,27.0,2.1406951429280725
30,100,12.87,0.311056721056721,-0.08810477111525722,7.95,0.54,1.59,1175.774219269276,11.75774219269276,1.9331820449317627,10.024192902602547,0.27574208347113105,8.515637863563233,0.06849119562162043,10.95244037210446,1.0,0.10178810766307649,5.701874588943269,11.618950038622252,27.0,1.9331820449317627
40,100,13.99,0.2977483917083632,0.1549038298875307,10.11,0.67,1.68,1290.7812898155819,12.907812898155818,1.7411011265922482,11.364430120495648,0.2612701575957477,9.535386588038223,0.05710258592187978,12.170743403075328,1.0,0.1316373350546198,5.928943376511552,12.449834821393825,27.0,1.7411011265922482
50,100,13.42,0.29885245901639346,0.10428808067129353,12.41,0.7,1.72,1283.261850582103,12.832618505821031,1.7320508075688772,11.2040323780981,0.257317739548623,9.530558119413335,0.059033069429945906,12.07506964659889,1.0,0.1613938153434476,5.837240927875854,12.389495261421919,29.983328701129896,1.7320508075688772
60,100,14.21,0.29878254750175937,-0.048681678196804475,16.29,0.94,2.0,1235.8759862882398,12.358759862882398,1.0,10.640079568255763,0.277818831818855,8.925263635046656,0.06583693980372096,11.545096933741167,1.0,0.21454143306726828,6.13320129555636,11.303070422778552,31.464265445104548,1.0
70,100,13.81,0.30698769007965243,-0.12981420683080447,18.32,0.92,2.01,1262.2321702148724,12.622321702148724,1.8114473285278132,10.88941595817543,0.28036768355006103,9.083430605493623,0.06602265870759905,11.788962464310238,1.0,0.23948575125257435,6.285177071418463,12.205926352531344,31.464265445104548,1.8114473285278132
80,100,14.92,0.33041554959785513,0.2364177393386104,19.66,1.06,2.15,1272.884616462061,12.728846164620611,1.7411011265922482,10.355420820861152,0.3262734516689463,8.575761590726817,0.08983575462860072,11.585340663870548,1.0,0.2519055506592908,7.291700612703427,11.618950038622252,32.93933818400121,1.7411011265922482
90,100,14.94,0.31507362784471216,0.30099505413400285,17.56,0.91,1.97,1335.089240988211,13.35089240988211,1.681792830507429,11.531465640119434,0.27605704206392234,9.665284542296384,0.06464731430867754,12.487793071959125,1.0,0.22216793860212292,6.4733543046121556,12.377470086577343,28.722813232690143,1.681792830507429
100,100,14.9,0.3039463087248322,0.1612155429468784,19.22,0.92,2.0,1309.309012072656,13.093090120726561,1.5650845800732873,11.02157501485917,0.2912433238055745,9.279815035080228,0.07401367486007204,12.124022405617485,1.0,0.2369424429915746,6.700502999752178,13.000410456152007,29.154759474226502,1.5650845800732873
