tick,population,mean_wealth,gini,moran_i,mean_age,avg_displacement,avg_exploration
10,250,14.124,0.3330104786179553,0.0278232133670483,6.716,4.188,5.648
20,250,17.46,0.32749140893470785,0.07954686084007724,11.616,5.38,8.852
30,250,19.568,0.38931970564186424,0.1718168111111445,17.816,6.744,12.212
40,250,23.252,0.3937471185274386,-0.1427640296645908,24.036,8.072,15.608
50,250,26.168,0.4291568327728523,0.09312098836800438,31.36,8.932,19.448
60,250,29.252,0.4490288527280186,0.06440985598494146,39.188,9.836,23.232
70,250,31.228,0.457937235814013,-0.024524626459289923,40.772,9.212,23.356
80,250,30.78,0.4580028589993501,-0.01939366967177111,37.896,8.168,21.2
90,250,27.912,0.4765067354542849,-0.07098228996210366,35.284,8.04,19.972
100,250,26.952,0.4625788067675869,0.020582588316470384,30.584,7.932,18.412
110,250,26.448,0.46108650937689055,0.03309452271912048,28.224,8.012,17.548
120,250,26.44,0.4733325264750379,0.22482059398224996,28.764,8.484,18.356
130,250,26.688,0.47189928057553954,-0.06234188462189853,27.48,7.976,17.36
140,250,27.124,0.4847703878484,0.02279941400552963,30.804,8.6,19.148
150,250,28.86,0.47112349272349263,-0.033242250300658326,31.832,8.908,19.908
160,250,29.972,0.476,-0.014796184470120842,34.284,8.6,20.564
170,250,26.764,0.4569905843670603,0.10088280753186216,31.7,8.416,19.472
180,250,25.424,0.449254877281309,-0.03119501027753797,29.152,7.968,17.888
190,250,27.676,0.4538395721925135,0.1274458557409723,30.9,8.452,19.164
200,250,27.9,0.47218523297491033,0.3631846082023984,30.98,8.388,19.264
210,250,28.116,0.46259382557974105,0.09827890450251354,30.736,8.592,19.324
220,250,28.38,0.47156420014094436,0.09441819548443954,32.62,8.764,19.648
230,250,27.784,0.4846150302332277,0.25972665613048923,33.084,9.092,20.228
240,250,27.58,0.45514430746918055,0.001282957450416833,33.652,8.612,19.44
250,250,27.236,0.4781042737553238,0.16909253941046426,32.708,8.312,18.804
260,250,28.028,0.48032367632367623,0.3361843930637087,32.584,8.136,18.236
270,250,28.092,0.475276662394988,0.046380856970621394,32.28,7.788,18.016
280,250,27.608,0.4656737177629673,-0.09196503876580644,32.22,8.072,18.004
290,250,27.968,0.46128832951945076,0.1506181169035312,30.632,7.772,17.672
300,250,26.932,0.4609030150007427,0.12794689191248643,28.716,7.86,16.804
310,250,26.732,0.45040670357623824,-0.1400379027882685,29.588,7.96,17.052
320,250,27.08,0.45291344165435743,-0.06605220683457151,32.612,8.168,18.5
330,250,26.936,0.43129432729432726,0.20985490858982708,32.184,8.184,18.644
340,250,27.812,0.450760822666475,0.06368278877999567,32.888,7.944,18.72
350,250,28.652,0.42859416445623344,0.17009041632281185,34.376,8.084,19.896
360,250,28.152,0.4232281898266552,0.12258465368439414,34.276,8.468,19.588
370,250,28.544,0.4390515695067265,0.22163652440425996,35.188,8.6,19.664
380,250,28.0,0.4593828571428571,-0.056758735205626236,32.884,8.684,18.964
390,250,28.828,0.46430692382406,0.06772160326386002,32.256,8.948,19.252
400,250,28.9,0.4660556401384084,0.05298140432034347,31.744,8.688,19.176
410,250,26.456,0.4673335349259147,-0.041795995947721015,30.384,8.38,18.268
420,250,27.472,0.45668608037274305,0.4156602304223869,30.552,8.676,18.624
430,250,28.904,0.46690617215610297,0.07455363073645381,30.984,8.912,19.076
440,250,29.144,0.46658907493823776,0.11160865728318006,32.576,9.116,20.116
450,250,29.788,0.456214314489056,0.21158931611614043,33.676,9.38,20.728
460,250,28.26,0.46841670205237085,0.33906704680875227,33.384,9.188,20.372
470,250,26.7,0.46375011235955066,0.02702398190546587,30.42,8.66,18.552
480,250,28.256,0.4711268403171007,0.07277642157556259,31.216,9.068,19.28
490,250,29.032,0.4679118214384128,0.15848121992408135,32.248,9.104,19.84
500,250,29.916,0.4630528145473993,0.0644454336610336,32.54,8.452,19.756
