tick,population,mean_wealth,gini,moran_i,mean_age,avg_displacement,avg_exploration
10,250,17.84,0.3465919282511212,0.23378035598680563,8.256,4.72,6.452
20,250,24.204,0.40151181622872256,0.30665706601960385,15.656,6.576,11.444
30,250,32.192,0.40574055666003983,0.10625965159980522,23.212,7.756,15.628
40,250,40.244,0.4198417652320843,0.2141837820704466,31.496,8.992,19.96
50,250,48.476,0.42834656324779274,0.09152146246877253,40.152,9.748,24.268
60,250,56.26,0.43536352648418064,0.01823331275584351,48.064,10.384,27.972
70,250,56.832,0.48721903153153145,0.013736030931949523,46.384,9.408,26.676
80,250,53.156,0.5164424712167959,0.32624284303676765,40.108,8.216,22.788
90,250,44.716,0.5375318006977368,0.26899183308774244,33.42,7.568,19.524
100,250,37.284,0.49133226048707224,0.3509859375072311,28.428,7.352,16.56
110,250,39.676,0.48998770037302153,0.2676164332494597,30.492,7.552,18.428
120,250,42.48,0.46946365348399244,0.10421850720274568,33.448,7.844,20.34
130,250,47.6,0.4637573109243698,0.24674887662311062,38.212,8.528,22.832
140,250,50.2,0.4889880478087649,0.10932437019511028,41.728,8.664,24.08
150,250,51.308,0.505162859593046,0.16653613917120766,42.536,8.188,23.924
160,250,51.348,0.524193814754226,0.4039583240772919,41.708,7.896,23.728
170,250,45.532,0.5225480101906352,0.3579966026366309,35.684,7.408,20.604
180,250,41.604,0.499916161907509,0.19446184547144504,33.712,7.848,20.032
190,250,40.388,0.47601030008913536,0.43125928323556534,31.292,7.312,18.744
200,250,41.9,0.4685185680190931,0.2097744317087319,34.72,7.884,20.52
210,250,44.068,0.450838159208496,0.0702627986758118,36.684,8.328,21.816
220,250,46.12,0.45796218560277535,0.16870534162005593,39.424,8.596,23.192
230,250,46.756,0.4735361450936779,0.08790572501731579,41.24,8.712,23.956
240,250,43.748,0.49392593947151875,0.22494500058046915,38.212,7.896,21.164
250,250,43.124,0.4948494573787219,0.06755609838122296,36.14,8.06,20.256
260,250,40.96,0.5004062499999999,-0.019319507368862635,33.368,7.68,19.6
270,250,41.88,0.497097994269341,0.279339166731955,33.872,7.48,20.2
280,250,44.788,0.4829647226935787,-0.13266036864500924,34.704,7.964,20.688
290,250,45.912,0.48813800313643485,0.13593533738530753,35.244,8.368,21.652
300,250,45.712,0.47950997549877483,0.08798898706680813,36.58,8.42,22.32
310,250,47.912,0.4736730672900318,-0.007930911151777336,36.828,8.712,22.64
320,250,47.044,0.46948966924581237,0.24359025664510067,35.22,8.256,21.464
330,250,49.024,0.49744582245430813,0.16383893356845264,37.676,8.292,22.28
340,250,50.9,0.5042926522593321,0.1944804200539617,37.064,8.228,22.28
350,250,47.148,0.5071061338763043,0.08639082131441081,36.804,7.908,21.532
360,250,45.38,0.508094490965183,0.17828190102815786,34.648,7.196,20.112
370,250,46.6,0.5114437768240343,0.10198002254130094,35.816,7.648,21.1
380,250,46.488,0.5055006023059714,-0.12755882766873208,36.136,7.688,21.764
390,250,44.648,0.5033764558322882,0.049932431116956694,35.728,8.092,21.644
400,250,43.932,0.4903880542656833,0.07652284192263865,36.448,8.24,21.42
410,250,44.468,0.4923144733291356,0.10121467312977629,37.728,8.956,23.008
420,250,43.696,0.4917202489930428,-0.008562967015460537,37.524,8.636,22.312
430,250,43.824,0.5010879883169039,0.2248772077621432,37.244,8.688,22.208
440,250,43.72,0.5003630375114365,0.11118280980948515,37.336,8.108,22.08
450,250,42.484,0.4983594765088033,0.17576175848568643,36.388,8.072,21.124
460,250,44.156,0.5118525228734487,0.27103260698466247,35.84,7.688,20.848
470,250,44.736,0.512821173104435,0.20249423006303446,36.324,7.644,20.132
480,250,43.044,0.5081583495957624,0.2112239835613881,36.676,7.508,20.352
490,250,40.108,0.5003526478508029,0.16436046637979956,34.076,7.12,18.94
500,250,44.716,0.4948210036675911,0.13779305978043782,36.564,8.332,21.184
