tick,population,mean_wealth,gini,moran_i,mean_age,avg_displacement,avg_exploration
10,250,14.636,0.3341470347089368,-0.06565003197597732,6.556,4.056,5.528
20,250,16.86,0.3909456702253855,-0.030119421029862543,12.452,5.82,9.176
30,250,20.08,0.4069784860557768,0.13727750452596194,18.548,6.808,12.7
40,250,23.796,0.42777945873256007,0.26128158423361714,25.084,7.064,15.86
50,250,28.584,0.4198567030506577,0.1861921466743695,32.748,8.596,19.56
60,250,32.256,0.4380873015873017,0.02373839320761959,40.816,9.312,23.548
70,250,32.852,0.4617513697796176,-0.03276836949473089,43.78,8.844,24.544
80,250,32.596,0.4679774205423979,-0.00428984873152996,41.596,7.852,22.612
90,250,31.564,0.47360233177037125,0.3249206159108906,37.184,7.304,20.144
100,250,28.32,0.4616508474576271,0.40810672710436424,28.464,6.864,16.52
110,250,26.016,0.4515768757687577,0.17860770697921843,26.328,7.236,16.024
120,250,24.552,0.4418572825024438,-0.09409041703525274,25.82,7.832,16.388
130,250,25.324,0.4344811246248619,0.039080093648582497,27.78,7.94,17.344
140,250,26.44,0.4498723146747352,0.24705902780792283,30.668,8.448,19.128
150,250,27.608,0.45531034482758614,0.08987667207708684,32.72,8.528,20.148
160,250,28.528,0.44864498037016265,0.030235758643748122,34.596,8.144,20.536
170,250,27.372,0.457378927371036,0.00015357459330263347,32.716,7.632,19.3
180,250,26.488,0.46482271217154936,0.16644027203447753,32.12,8.02,19.164
190,250,25.212,0.445747739171823,0.038886653722576846,29.352,7.42,17.668
200,250,26.38,0.4489443517816527,-0.05379358925973532,30.748,7.728,18.168
210,250,27.304,0.4488274245531789,-0.009826224709792898,30.868,8.144,18.66
220,250,25.748,0.4628249184402673,0.07786505617395634,29.996,8.084,17.696
230,250,27.54,0.44825388525780685,0.024972408438744917,29.436,8.22,17.436
240,250,28.296,0.4577427198190558,0.015432693221450034,32.92,8.56,19.504
250,250,28.468,0.44978445974427417,0.25492124769107377,32.436,8.016,19.032
260,250,27.568,0.4584817179338363,0.16588740074104838,34.3,8.196,19.828
270,250,26.432,0.43933292978208227,0.03463986263110697,31.952,8.224,18.464
280,250,26.204,0.4648359029155853,-0.06856145796280591,31.848,9.048,18.916
290,250,28.892,0.4526988785823065,0.05223163321064198,34.4,9.096,20.708
300,250,28.08,0.46163988603988604,0.03403914959080571,33.364,8.536,20.284
310,250,27.908,0.4632506808083703,0.031463526957363916,32.804,8.6,19.816
320,250,28.584,0.48058550237895337,0.152056337156476,32.252,8.4,19.672
330,250,29.032,0.46152659134747864,-0.08023664257015499,31.692,8.4,19.184
340,250,29.728,0.46342411194833155,0.143480061732487,31.792,8.24,19.304
350,250,27.94,0.45822018611309945,-0.051442287685111276,32.672,8.06,19.568
360,250,29.684,0.4553515698692898,0.06699863718928144,34.828,8.236,20.572
370,250,30.664,0.46129819984346465,0.3016484813167886,34.492,8.664,20.9
380,250,29.244,0.45617781425249615,0.04791104089556241,33.612,8.372,20.304
390,250,27.308,0.4552670279771496,0.21687995823385361,33.276,8.38,19.856
400,250,27.536,0.4535432887855897,-0.0496473283258015,33.956,8.708,20.344
410,250,27.424,0.45669778296382724,0.007331386936304683,30.884,7.972,18.228
420,250,27.3,0.4684172893772893,-0.04420480073077694,30.728,7.964,18.06
430,250,27.476,0.48696171203959815,0.01414255554740473,32.288,8.168,18.556
440,250,27.432,0.4737964421114027,-0.05977141049043984,31.78,8.396,18.52
450,250,27.66,0.4691302964569777,0.13859139807984475,31.24,8.196,18.424
460,250,26.724,0.4900266427181559,-0.08593432709433013,31.116,8.376,18.644
470,250,27.092,0.4583841724494315,0.2579714045527506,29.208,7.732,18.32
480,250,27.864,0.4580396210163653,0.042350813844878966,31.272,8.288,19.668
490,250,30.436,0.44915810224733876,0.0408789354561315,33.648,8.728,20.724
500,250,29.984,0.4535869797225187,0.31076861358620167,32.5,8.624,20.028
