tick,population,mean_wealth,gini,moran_i,mean_age,avg_displacement,avg_exploration
10,250,18.056,0.34199911386796633,0.21913244867948578,8.448,5.204,6.652
20,250,25.212,0.3860161827701094,-0.07633494327293532,15.924,6.796,11.612
30,250,33.316,0.4005931084163765,0.1123860205309685,23.372,7.628,15.836
40,250,41.872,0.4047115017195262,0.049291387626241454,32.068,8.808,20.416
50,250,50.728,0.4091392524838353,-0.07616926604506642,41.128,9.8,24.884
60,250,59.036,0.41932461548885436,0.08884706462523828,50.308,10.32,29.24
70,250,58.312,0.47362710934284546,0.09526306465735189,47.82,8.828,27.22
80,250,53.904,0.5366838824577025,0.02203486298684307,44.1,7.752,23.928
90,250,47.108,0.5636576377685318,0.12773542656912243,37.944,7.16,20.992
100,250,36.472,0.5394419828909849,0.37470939347737314,25.54,6.22,15.26
110,250,38.312,0.4982668615577366,0.18107903238767156,26.516,6.876,16.328
120,250,40.78,0.4772923982344286,-0.03741257461058821,29.58,7.504,17.956
130,250,46.54,0.48380472711645894,-0.0032593753355840017,35.84,8.4,21.444
140,250,49.084,0.49495852008801244,0.01624542228562321,39.792,8.78,23.54
150,250,50.424,0.5030753609392353,0.12068168243707084,41.612,9.204,24.684
160,250,52.092,0.5156510788604776,0.0352148778639957,43.22,8.996,25.676
170,250,49.944,0.523555341983021,0.2176077727892177,41.532,8.472,24.816
180,250,42.088,0.5387500475194831,0.060151190533329936,34.592,7.708,20.472
190,250,39.604,0.5155321684678316,-0.07227675833282009,30.972,7.424,18.784
200,250,38.376,0.5001559307900771,0.143052215443686,32.208,7.576,19.196
210,250,42.888,0.48110352546166757,0.0830175606112607,33.372,8.212,20.032
220,250,46.44,0.4868968130921618,0.006245826974096557,36.96,8.796,22.052
230,250,51.156,0.49108546407068565,0.16205888335896695,39.372,8.78,23.36
240,250,53.048,0.48195083697783137,0.16570698358906621,41.816,9.0,24.444
250,250,53.668,0.4962340314526348,0.014951074833419016,43.044,8.732,25.108
260,250,46.672,0.5074988001371272,0.03890420859668065,37.364,8.02,21.736
270,250,43.948,0.49460817329571305,0.03214455800345012,35.332,7.716,20.48
280,250,41.684,0.4998694942903752,0.09367351883625405,34.032,7.96,20.492
290,250,40.672,0.5095743509047994,0.009420110470111586,32.404,7.576,19.392
300,250,44.812,0.5198418280817638,0.16631622372797966,36.848,8.408,21.832
310,250,46.784,0.5079952120383038,0.1940135040358927,38.84,8.6,23.08
320,250,44.424,0.5302164595714027,0.1474155351343414,35.92,7.952,21.504
330,250,41.164,0.5236167525021864,-0.030600966571714034,36.328,8.12,21.864
340,250,41.108,0.4977331906198308,-0.021064740171104927,35.708,7.928,21.624
350,250,40.192,0.4794745222929937,0.038647755514414364,34.86,7.384,21.176
360,250,39.9,0.4793018546365915,0.29931212256112155,33.28,7.568,20.512
370,250,44.228,0.46526725151487747,0.20055543462281333,36.08,8.136,22.544
380,250,46.896,0.4639433640395769,0.13744123187918186,36.888,7.784,22.776
390,250,50.452,0.45326662966780296,0.1064263562994867,39.448,8.34,23.748
400,250,50.88,0.47740566037735843,0.19921469629308555,39.66,7.964,24.152
410,250,53.44,0.48268982035928154,0.06808580473995628,40.252,8.368,24.388
420,250,46.664,0.4799972569861135,0.07843111657403345,35.8,7.724,21.596
430,250,45.692,0.47492777729142954,0.10701042078927032,35.136,7.884,21.084
440,250,45.264,0.4757688229056203,0.2465293579984295,34.172,7.716,20.4
450,250,48.632,0.48557525908866594,0.047222178883538586,36.5,8.332,21.444
460,250,48.464,0.4892809508088478,0.16178856378537618,36.796,8.352,22.04
470,250,50.684,0.49833257043642964,0.1409642573789909,40.016,8.948,23.528
480,250,48.792,0.5004269552385636,0.04785974026533923,39.944,8.792,23.164
490,250,48.232,0.509897495438713,0.1229542005672882,38.956,8.876,23.148
500,250,45.352,0.5142515434820956,0.2788516573212312,37.612,8.524,22.656
